fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,optimal_budget
1,1,10,1,0.25746332734059785,0.006982710701791625,0.25,0.7788413343342205,1.8458625173904987e-07,4.201917895495025e-09,8.14532907955225e-09,0.0002747976216646351,0.0,1.0,0.27173913043478265,0.27083333333333337,0.3510147601476017,0.16328875455138414,0.14849790681598551,0.08029794502768017,0.10420084005298058,0.14649151423035722,0.15008369770058105,0.08238334299069039,0.08225295759423057,0.16489218853666276,0.11744295737398758,0.05425093131611203,0.08031849263420832,0.1305628089801838,0.09210954954085637,0.030060415197414758,0.06219059126821014,0.4907039705505012,0.14255319148936169,9.810565731887026e-08,0.23600973236009726,0.6808510638297873,0.769086176285096,0.9003388582162195,0.9409321260387027,0.18184127909713094,0.5177340255169834,0.0,0.6341463414634146,0.0,0.6341463414634145,0.34285714285714275,0.0,0.34285714285714286,0.2386977023609286,0.38582747803613693,0.40849453378534895,0.3939178541695517,0.4198888884203341,0.4235501458492656,0.4478037390832543,0.475800914189634,0.5031959999144798,0.49336588644845675,0.5071649415532862,0.5015077723015451,0.5246142819802759,0.5278393949986602,0.5331400750411103,0.5430050485072646,0.5288134641810749,0.5268018085734067,True
1,1,11,1,0.2875853914196797,0.015676835775338113,0.5,0.8609218174273621,1.8576351081681986e-07,2.090350624759274e-09,8.850949915438107e-09,0.0006461984785922486,0.0,1.0,0.27173913043478254,0.32291666666666674,0.2899828998289984,0.20435839893854324,0.2524093802758507,0.2725384971786651,0.25385122897300016,0.24210726049454112,0.2488349639358196,0.27950041281612004,0.2560029611336847,0.2043023123223333,0.22304324970214873,0.24969970687413756,0.2317078081654701,0.23076819064928122,0.2011247479122762,0.24150991325398685,0.24353220314933954,0.7457807452640735,0.14680851063829792,1.7227067519415348e-07,0.2287104622871046,0.4042553191489364,0.8639603751306413,0.8208046726249449,0.8933454852940397,0.31956437493463,0.4849619730876781,0.0,0.7804878048780489,0.0,0.7804878048780487,0.27142857142857146,0.0,0.2714285714285713,0.30505172287527765,0.3988022513193549,0.41949508387305867,0.41858873743609737,0.442152495984164,0.45903271133468776,0.49418518986462046,0.526671969583786,0.5128561692440777,0.5424512455946773,0.5203800650271349,0.513776013768898,0.5503639849405465,0.5501070741728098,0.5684666547500892,0.5564794265700737,0.5766820553786451,0.5777995326298001,True
1,1,12,1,0.3026719717278463,0.013636644083657262,0.0,0.8517827418711746,1.8810864354455707e-07,1.7567562263194598e-10,8.682356883173691e-09,0.007956853905119673,0.0,1.0,0.36956521739130443,0.38541666666666663,0.34517547303132634,0.21301450572494018,0.23602568427336768,0.20045862238614953,0.18686749928530633,0.3712089110563812,0.23717519768913142,0.26345093012408194,0.19269427801664962,0.21656374019598768,0.2108578318886637,0.18073771810011885,0.16829327335238053,0.3670973047008032,0.1968974096712598,0.233831170201531,0.1885779298046456,0.7930066379399667,0.14255319148936169,1.4410682369441826e-07,0.23357664233576642,0.6170212765957448,0.8794933502887705,0.8450788902748272,0.899821543811751,0.39784254011994263,0.5657890929641168,0.0,0.8292682926829268,0.0,0.8292682926829269,0.6142857142857142,0.0,0.6142857142857142,0.29662619996659817,0.35452047688113664,0.39627228178275004,0.3946511017788704,0.4029117538296657,0.4411174000883971,0.4829388109377012,0.4817479491829092,0.5085021823634349,0.5169439797533988,0.4939873287733005,0.5119592828225824,0.5063007698443922,0.5122780571826292,0.5114303757752414,0.5231949387329332,0.5266641347472973,0.5220373075324057,True
1,1,13,1,0.28949337682715587,0.012934724268849677,0.25,0.8258234603684365,1.85010856081888e-07,2.0841488104931733e-09,8.758668345101728e-09,0.0006411389099123243,0.0,1.0,0.39130434782608703,0.39583333333333337,0.3590867158671589,0.2934038410684394,0.2692628986381922,0.2281638305877558,0.1680120975001529,0.3145383941322243,0.26646100875310275,0.23420678820776009,0.14723017621291845,0.3008353694548166,0.2515856360539871,0.2162912519321618,0.15693050620710236,0.3108448000663227,0.2288846536526924,0.20478098729296945,0.14416402031280218,0.6069040206657927,0.1382978723404255,1.9078680585240563e-07,0.22627737226277367,0.46808510638297895,0.8197683833602616,0.8647055634312579,0.9257384665042876,0.24895462278425368,0.5103411749657202,0.0,0.6585365853658538,0.0,0.6585365853658537,0.5857142857142855,0.0,0.5857142857142856,0.2902479310793858,0.3545876809557431,0.4174101954538505,0.371762338726643,0.4037974044244219,0.43498445332187125,0.47290253736727295,0.4781628429888159,0.49652869900251295,0.499514318221317,0.4833779433959809,0.5058692242929534,0.5164828050607844,0.5089162335305153,0.5027381186898378,0.5136957165251225,0.5285617198638093,0.5285917016092232,True
1,1,14,1,0.2613308614306227,0.012750856422252842,0.25,0.7380655933149464,1.882470502965271e-07,1.5807634748886837e-09,5.8832285300141415e-09,0.0005661579423053311,0.0,1.0,0.3152173913043478,0.39583333333333337,0.2743311808118082,0.31964059939139866,0.23466422486624494,0.26977318733154143,0.28006331714847255,0.3504587845487781,0.25161094926610406,0.277262352450387,0.2967159248822444,0.30457334057126456,0.17835268728710496,0.22045638469516016,0.2320162759445945,0.32713934340366124,0.1817551659578016,0.21413811913615688,0.26203348409168614,0.718833777386946,0.14893617021276592,1.4042340086229596e-07,0.23357664233576642,0.46808510638297895,0.8861660435009715,0.6525386558205142,0.8278199446442844,0.4979269408875124,0.4083834311341955,0.0,0.5609756097560976,0.0,0.5609756097560976,0.35714285714285715,0.0,0.3571428571428572,0.31014540677535185,0.47366850388932696,0.4454226134991937,0.40782076069562173,0.4781834673943745,0.4833577094659167,0.4896435228638653,0.518645051628364,0.5400270286942107,0.5492750087583391,0.5616962362491499,0.5832761671004719,0.5992147889629967,0.6113594156305804,0.618947799477855,0.6358105986667819,0.6615522900654924,0.6605865000525971,True
1,1,15,1,0.2695843136508737,0.009316545829512966,0.25,0.8095796815892317,1.881377636682129e-07,1.5496622361745954e-09,8.19946258302749e-09,0.0008179503160988725,0.0,1.0,0.3152173913043478,0.3750000000000001,0.29275629712818874,0.3040753314253737,0.35955540060313473,0.22129247657102202,0.1522198965114656,0.32441911178232197,0.3627719099914368,0.252102274427092,0.16118786456926015,0.3085276874088998,0.3401667514661132,0.20429173428056147,0.1353046625393649,0.31939362067123467,0.32873246531746303,0.2209443025206299,0.15563917431649055,0.6604272921989196,0.1510638297872341,2.461911494485353e-07,0.2408759124087591,0.46808510638297895,0.8860127657776591,0.8366730962688287,0.9139727351013969,0.30646138506944903,0.5220588918637452,0.0,0.5365853658536585,0.0,0.5365853658536585,0.3285714285714286,0.0,0.3285714285714286,0.2806581296863779,0.41448613605900525,0.47609775809992244,0.4268567174995392,0.4878190086846583,0.5270087682249303,0.5348698258899537,0.559133675440929,0.5445406456394861,0.5467712127480405,0.5520160369398904,0.5443125768642555,0.5560388163864645,0.5598388854313378,0.5635763145388624,0.5727316849760554,0.5744172215558119,0.5890216730608288,True
1,1,16,1,0.24269725907335382,0.003449467776158042,0.25,0.7652567422539274,1.8416778601690816e-07,2.004002768399043e-09,7.2681172574764516e-09,0.0005490951695702749,0.0,1.0,0.24999999999999994,0.36458333333333337,0.2250922509225093,0.16791169176521914,0.11471031715877533,0.1373102119007954,0.14677027316849545,0.2005707517779608,0.13098871400451673,0.1249847118603542,0.11309623258750268,0.16823460845197358,0.08052121482287156,0.11095402282273314,0.122108256479322,0.18383263202114142,0.06870465626196043,0.0717661263010495,0.09062902964566177,0.6337770589178682,0.14255319148936169,1.8129406376325117e-07,0.23844282238442818,0.3191489361702129,0.7139763501446161,0.7989160233204373,0.9048482460647294,0.2975781342048382,0.4498523713837057,0.0,0.7073170731707317,0.0,0.7073170731707316,0.3000000000000001,0.0,0.30000000000000004,0.26872658836052715,0.4276985724503594,0.4722045402793264,0.46605017565926427,0.5021598367919132,0.4912863471828156,0.5193298764479414,0.5367412977729544,0.5503096269095313,0.6063443861183697,0.6167722822656004,0.6117175127095148,0.6299168732549998,0.6236596041831143,0.6195702750398716,0.6111827398383695,0.6639567435970746,0.6475741447302634,True
1,1,17,1,0.2642474850519514,0.006764665399559836,0.0,0.8546701108131632,1.86514138581962e-07,2.3317106404068653e-09,7.76985604395654e-09,0.0005009045551358622,0.0,1.0,0.30434782608695643,0.40625,0.25382182393252517,0.12607836286204888,0.17854419185386372,0.15379071255592391,0.08624120639232835,0.13520700764383442,0.1860579630853607,0.1665456204143787,0.09539699868558982,0.15876536957214682,0.18781746357834528,0.17236337904541854,0.10890634659753318,0.15542371414443001,0.17217334185646516,0.16758846722319343,0.126302228656323,0.8846860974457407,0.15957446808510636,1.3342079715382708e-07,0.23600973236009726,0.6808510638297873,0.7831131059749001,0.8143494945176144,0.9334724189507972,0.2630596592573436,0.5396117060319127,0.0,0.41463414634146345,0.0,0.41463414634146345,0.2285714285714286,0.0,0.2285714285714286,0.3106730519462248,0.33058706651145753,0.42997295961251913,0.4304515116908407,0.47817555500670794,0.4744301133698841,0.5132030756906729,0.551618429724103,0.5942819483928375,0.5539359758504185,0.539319479831648,0.5471029796726906,0.5764231918721294,0.5775900017387113,0.5708719610025411,0.5961435817836196,0.5932320209415246,0.5963611020511981,True
1,1,18,1,0.2716610238925974,0.007332612866214651,0.0,0.8930950358266943,1.880036489213538e-07,6.543615818599554e-09,8.916981631889181e-09,0.00018129988520057387,0.0,1.0,0.17391304347826078,0.2500000000000001,0.22661167788148476,0.18052728711362276,0.16652354538689318,0.12922275973295094,0.07192685733428839,0.1887714648685921,0.1928401334236134,0.14756587728592963,0.06478561707051167,0.18881360334650232,0.14554477027371415,0.11490576883647652,0.05844707649791703,0.1840315711491377,0.15063671972280102,0.11421238877850748,0.06040147304951771,0.6056390452133193,0.1553191489361701,1.8129406376325117e-07,0.23114355231143552,0.42553191489361697,0.7641026890144866,0.8807741653390266,0.9515043457887566,0.1922411643191338,0.6420678776278297,0.0,0.48780487804878053,0.0,0.4878048780487805,0.34285714285714275,0.0,0.34285714285714286,0.2793705740913131,0.35701984015241695,0.4246844118792572,0.4260390477364753,0.531597812797926,0.521669929601958,0.5241777674680903,0.5552419270957969,0.5952865233193583,0.6009383732348159,0.6231766625307179,0.6299528543923896,0.6462978358696551,0.651726376637354,0.6617280157395697,0.6711948120335528,0.6987067377318844,0.6806273223424809,True
1,1,19,1,0.2586704943558355,0.002278477181434933,0.25,0.8922218161883404,1.857751481743293e-07,6.635519591701668e-09,7.423502938189493e-09,0.0001421551862128431,0.0,1.0,0.21739130434782605,0.2500000000000001,0.294985891035381,0.2335905285875518,0.15945808222227842,0.1390346686619386,0.11667227258428792,0.25020456148301873,0.15175217212695347,0.1426800035329634,0.09406429940471783,0.24197345320784203,0.13946464928599756,0.12612164046768615,0.10516923081728924,0.24037488336569046,0.099298796813723,0.09995675622188327,0.0805806251964627,0.5802546916308851,0.14255319148936169,1.3342079715382708e-07,0.23114355231143552,0.5106382978723407,0.8195423286742405,0.8626684196240078,0.9640586927156862,0.18114197304910434,0.617032081785698,0.0,0.5609756097560976,0.0,0.5609756097560976,0.34285714285714275,0.0,0.34285714285714286,0.21532497884064225,0.4026223141225254,0.4209751799449151,0.39971002218705265,0.48803132917507197,0.4797454487880459,0.491565892904579,0.5013367040420448,0.5393321733526086,0.5602566063470781,0.6103091466095065,0.6336895834416216,0.651747341841006,0.6658814346417411,0.6681453433391286,0.6430609242798075,0.6378129800760437,0.6345454718368757,True
1,2,0,1,0.3143661690156373,0.018104156244215668,0.25,0.8965498249017375,2.4730938766473675e-07,9.876936296240411e-11,8.375973443431677e-09,0.013676110972759793,0.0,1.0,0.3043478260869566,0.39583333333333337,0.2622232472324726,0.22185614283252675,0.3198394797241306,0.2598991198196523,0.22444963544956442,0.3254623396640015,0.320761104624123,0.28620191730826194,0.2647100766604731,0.20772625864766414,0.2760682890140068,0.21672250189842612,0.17995025730320557,0.3103746819586562,0.2710237568271102,0.23975380221122833,0.24378402410820477,0.6189491777771794,0.14680851063829792,1.8129406376325117e-07,0.23600973236009726,0.5531914893617023,0.765235704741404,0.7485349417134266,0.8391085826127274,0.3189263215446381,0.6302769054939827,0.0,0.5121951219512196,0.0,0.5121951219512195,0.17142857142857143,0.0,0.17142857142857143,0.28112440717961457,0.2757247536177734,0.3344702613159968,0.3748600895054787,0.40728083763387635,0.4029072490158672,0.4416487679795938,0.4592072793322544,0.5096095288634584,0.4982377263996999,0.5343899275994118,0.5398419639405355,0.5337814005220101,0.5226116971446347,0.5101111956184853,0.5238487617219825,0.5344490276544244,0.5511811240003478,True
1,2,1,1,0.26185231552036214,0.0037696912862449595,0.0,0.9256528570993802,2.4771534175350017e-07,5.3445158385971635e-09,8.04145486039209e-09,0.0002045291040037034,0.0,1.0,0.17391304347826078,0.18749999999999997,0.30719557195571967,0.1860620237176437,0.2400263323316123,0.1851609453269334,0.2499435023474299,0.23393259645039854,0.2656246746069262,0.2392955792854643,0.26939671398656895,0.1636848607506548,0.1815869842723009,0.12708255046879213,0.1971138735695438,0.20435488817273484,0.19748247548959352,0.17304749918965923,0.23338477267749158,0.7011863936893539,0.1553191489361701,1.9578006041975353e-07,0.25060827250608264,0.5744680851063833,0.9775794326882861,0.6510693506421319,0.8153508768525501,0.44238906743866396,0.6145193400937725,0.0,0.4390243902439022,0.0,0.4390243902439024,0.2285714285714286,0.0,0.2285714285714286,0.21551988329086125,0.30035439683116427,0.3518940066942173,0.40359695421255515,0.4358445484721441,0.498932949136633,0.509359514351073,0.5671786013368465,0.6015141594565792,0.6037405895419726,0.6403590201184315,0.6697196332641966,0.6993492194093851,0.7045388429629181,0.71638762830869,0.7153753418302147,0.7437800223851866,0.7238747500563079,True
