fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,bsf-progression_0.1,bsf-progression_0.5,bsf-progression_0.9,bsf-progression_1.0,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
1,1,0,1,0.2283919559767956,0.06559179338382194,0.5000000000000001,0.6947103939785484,0.012587568092597914,5.422880350933103e-09,7.986915942414944e-09,0.00042524808138580714,0.8715540140352198,0.9999999999999964,2.26224935458803e-12,0.9999999999999998,0.15020576131687238,0.07584269662921359,0.06216272525331367,0.40165631469979285,0.07899159663865546,0.07323282582014794,0.6024096385542169,0.06047516198704103,0.2802367819184717,2.1703986365243364e-05,2.4520517330435583e-05,3.8373210108188545e-05,0.00013016430982012197,0.0002023746223975508,0.00025647859298527886,0.00035895203609125596,0.0007904323148006961,0.6862229555491314,0.6815309894533692,0.7488459927500126,0.7157600082027646,0.7762872483703291,0.747542314553673,0.8572839892307317,0.7096978914298014,0.44702631189776354,0.05555555555555553,1.7711210643450868e-08,0.04062500000000002,0.6463157894736843,0.5836815968423334,0.9433151668875379,0.9818879696614328,0.016945143698442355,0.8429615135945256,-2.1525961672666667,-0.0178552713099999,-1.2352e-07,-1.3999999999999998e-10,0.0014400257,0.0151258583,0.0065874535,2.0414190512,0.2221584979,0.0110632338,0.0002645325,426.781614819,6.9899256591,2.3123943296,2.44582957515407e-10,1.0358684914456491e-05,2.8975384689867276e-10,1.005470706217724e-05,4.307412220232456e-10,1.1095339371031451e-05,1e-12,1e-12,1e-12,0.11111111111200002,1e-12,0.11111111111200002
1,1,1,1,0.2094015098567731,0.050605095637310055,0.7000000000000001,0.8028466606587329,0.012587568634249669,1.841659877293939e-10,6.231972252089924e-09,0.011818449264921121,0.8701895713867427,0.9999999999999949,1.5304114041585909e-12,0.9999999999999987,0.10493827160493807,0.0842696629213483,0.040651537609494796,0.3871635610766045,0.04873949579831919,0.10887045633259773,0.5843373493975905,0.049676025917926386,0.31438018011406954,5.522126902195671e-06,5.112919624531671e-06,8.612414093120021e-06,3.462045878364226e-05,5.4194838103530176e-05,5.742651846479292e-05,8.692438429126226e-05,0.00022710914644577296,0.7023141867108592,0.6978240462652299,0.7674060623760376,0.7338434805738292,0.7779778168982948,0.7491703348676754,0.8591521224554826,0.7112476190958452,0.3828509314891815,0.046783625730994156,4.281851798652408e-09,0.062499999999999944,0.5599999999999998,0.5942423470781664,0.9509160400437837,0.9805036298108604,0.08090006326318101,0.857917317125223,-1.9381843460111112,-0.0165137920649999,-1.28525e-07,-1e-11,0.0002618952,0.009779684,0.0042966361,0.7850626438,-0.2297664347,0.0048800263,-0.0013327084,511.6917790139,9.1500375903,3.0683162907,0.0,1.1379833688524863e-06,0.0,1.455557360358281e-06,1.581167607993107e-11,1.931218163708924e-06,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,2,1,0.20918479977234417,0.05446067597582684,0.6000000000000001,0.6632867731069316,0.012587563206040061,1.5130906511815018e-08,6.914807736041752e-09,6.537532813241739e-05,0.8332766304502675,0.9999999999999927,4.1208968949344414e-12,0.9999999999999973,0.13786008230452673,0.05617977528089897,0.07546468965099001,0.3954451345755693,0.04873949579831919,0.11105192400375416,0.5441767068273095,0.06479481641468683,0.24155791739539892,1.0069360967451253e-05,1.1677903579005008e-05,2.0168978288229194e-05,0.00010291106396631364,3.915372959847107e-05,5.1026561852081904e-05,7.847287869690196e-05,0.00024464284127836034,0.6605778353461522,0.6555625843082558,0.7192621333927377,0.6869168238019419,0.7611952572122817,0.7330025591583774,0.8405905511994471,0.6957735160971923,0.39524707259896386,0.03508771929824565,8.277856966198472e-09,0.12187500000000001,0.6315789473684211,0.6169705651998727,0.9576147943291722,0.9873721514627535,0.0010463092742673125,0.8301766858884628,-1.8283344382888889,-0.0265316680175,-1.2237875e-06,-2e-11,0.0010099586,0.0104826435,0.00455997,1.5968656001,-0.0463203805,0.0052991329,-0.0005814675,455.6648809967,7.8465136675,2.5785294601,1.6690361774133023e-10,5.424517849741286e-06,1.6111396126951623e-10,5.944036443853813e-06,1.8630827537195067e-10,6.486747539719482e-06,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,3,1,0.2175516006713973,0.056616960043154835,0.8,0.36748969549186633,0.012587561517763874,1.1714371028973426e-08,5.97720473187596e-09,8.554855946557624e-05,0.7466734968556961,0.9999999999999905,9.716037497394404e-12,0.9999999999999979,0.17078189300411517,0.06601123595505629,0.07940590292996365,0.4285714285714283,0.07899159663865533,0.07786844462135535,0.5763052208835344,0.05183585313174946,0.30101059662395835,1.165155294652182e-05,1.567203088298566e-05,3.295395291324209e-05,0.0001394455766089063,6.949466193132938e-05,0.00010842572718850901,0.00020231139016114297,0.0005570009525628592,0.7085744594918547,0.7041639203729402,0.774630234974511,0.7408990121168093,0.774377556446325,0.7457025446609746,0.8551721379279454,0.7079357536629687,0.44032800398234273,0.04970760233918133,5.404216420702081e-08,0.050000000000000044,0.6694736842105262,0.6192302326868127,0.9614465570357007,0.9825470848908183,0.007157468059275168,0.8302467213416698,-0.7542560591444444,-0.004669082085,-1.7963250000000004e-07,-2e-11,0.0006349157,0.0119344529,0.005248629,0.8761303214,0.0691744377,0.0062196037,0.0003618652,468.2053530668,9.0063575924,2.9758170082,7.071194014524696e-11,4.047257965421816e-06,8.944431532237344e-11,4.379070073268075e-06,1.3993912079187072e-10,5.854520973487495e-06,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,4,1,0.2777803265608099,0.10353711523143774,0.6000000000000001,0.42163372015417955,0.012587565319765692,5.237225043679433e-11,6.002759417384214e-09,0.03848591129173837,0.7136660903229504,0.9999999999999865,1.0501325574770919e-11,0.9999999999999981,0.1419753086419751,0.06741573033707864,0.06581460929682523,0.40786749482401646,0.06218487394957982,0.09230168997310007,0.6184738955823296,0.04535637149028077,0.35347165864518737,1.3368061215499327e-05,1.9634322617777998e-05,3.67654259577864e-05,0.0001441442267299664,7.77547808056065e-05,0.00012581661998185568,0.0002160927875616366,0.0005703430027739097,0.6953897208598376,0.6908136388446506,0.7594215103084344,0.7260726029082107,0.7722604422522518,0.7436632772843869,0.852831078343546,0.7059853995701791,0.3939690533057918,0.03508771929824565,1.3065201621247199e-08,0.046874999999999944,0.623157894736842,0.6278561501144064,0.9588343499330143,0.9888095673601239,0.02235144944476959,0.8256989297821905,-0.6668392371555556,-0.0033724159175,-1.864425e-07,-1.3000000000000002e-10,0.0008727065,0.0141319408,0.0062673766,1.4868859991,0.0051092779,0.0105815188,0.0001126154,448.0774674254,7.4061979746,2.4520853019,1.5118311620916578e-10,5.607810450995144e-06,1.6732989608274515e-10,5.999726050998931e-06,3.265087227324716e-10,8.314057714251617e-06,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,5,1,0.3114506685045941,0.11714125669770416,0.7000000000000001,0.7075153346581825,0.012587569315584638,3.479941772387558e-09,7.397547916105175e-09,0.0006590301508123097,0.9017076194663884,0.9999999999999921,1.3241064823499857e-11,0.999999999999999,0.1419753086419751,0.06741573033707876,0.06581460929682521,0.39130434782608686,0.07899159663865546,0.07144989551199123,0.5421686746987953,0.05183585313174928,0.28419369900523106,6.6048099367711594e-06,1.0234921743988286e-05,1.6987003687969555e-05,6.86867443337009e-05,4.377870492030685e-05,7.49600988668188e-05,0.00011090448973516728,0.00028425350220007617,0.7197096224400368,0.7154391369637542,0.787473660366187,0.7534123547371292,0.7759638925459752,0.7472306014257284,0.8569252861527469,0.7093918984588413,0.4584398706371271,0.040935672514619846,7.86857150693684e-09,0.003124999999999989,0.6189473684210525,0.6119034828403291,0.9663839818463755,0.9932229591478782,0.02788584018543727,0.8771452156680676,-0.9236424765555556,-0.003616172115,-2.719e-08,-1e-11,0.0005140248,0.009383861,0.0040986526,1.9751829278,-0.2244355835,0.0098867659,-0.0007318272,486.9362938196,10.190852254,3.2526215921,3.535597129659371e-11,2.0980792934122493e-06,4.7872209723594666e-11,2.607950700026854e-06,5.0064956071308757e-11,2.8324527185866213e-06,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,6,1,0.2279951418625937,0.061271061370167,0.7000000000000001,0.6378346441898858,0.012587567934151228,2.2824134274211763e-09,7.885969343686946e-09,0.001128821757711014,0.7649369791111621,0.9999999999999892,1.0034313691639849e-11,0.9999999999999979,0.12345679012345676,0.07303370786516863,0.05388883835167832,0.4057971014492752,0.03361344537815126,0.15520482966796034,0.596385542168675,0.047516198704103674,0.33068747477465366,5.91502434853312e-06,5.4767021125814064e-06,9.031579226756435e-06,4.489290375626252e-05,4.191929635750294e-05,4.441897661372407e-05,6.389926353624902e-05,0.00018618325391728122,0.7060133903218418,0.7015698391806011,0.7716733082728892,0.7380054484245799,0.7755891671003695,0.7468691257613022,0.8565100468821092,0.709044256811993,0.34383462986609425,0.040935672514619846,5.804485942768972e-09,0.07500000000000007,0.5263157894736841,0.6235490640515557,0.9589274631232676,0.9818066044702468,0.0797043336693904,0.8193521987442647,-2.1416956934666667,-0.0109331011175,-1.372925e-07,0.0,0.0002312208,0.0144807722,0.0063175837,2.278632403,0.6297433511,0.0167804659,0.0043716001,501.7024824615,7.5829827801,2.5993870358,0.0,1.40691466040031e-06,0.0,1.5404907852267245e-06,2.667515666009542e-11,1.8828921442863989e-06,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,7,1,0.17952729559292674,0.033641650155327024,0.6000000000000001,0.4418869703243069,0.01258756398403797,1.4259721728554665e-09,6.093513230436463e-09,0.0014338218385914717,0.6958372049201149,0.999999999999983,3.667214694755413e-12,0.9999999999999976,0.1995884773662551,0.08707865168539335,0.07117256435913763,0.4389233954451345,0.05546218487394958,0.10947323029436462,0.6184738955823296,0.05399568034557234,0.31242912878860674,4.3657689064624416e-05,5.061288813689877e-05,9.152598712649215e-05,0.00023196820386984704,0.0003161941496776794,0.00041512124722903137,0.0006680463288184958,0.00119258403611919,0.7141614362218724,0.7098219988683298,0.7810782067012986,0.7471900733647538,0.7764059544693515,0.7476572560918054,0.8574181735611752,0.7098135749362259,0.44688876590950155,0.040935672514619846,3.424006137971426e-08,0.05937500000000007,0.6210526315789474,0.6410659166497141,0.9725045751423493,0.9948847086883185,0.011300838112673156,0.8167846083782291,-1.4010272292777777,-0.0075615949325,-4.048975000000001e-07,-4.099999999999999e-10,0.0027366658,0.0126676739,0.0055298088,0.9772347438,-0.0079707955,0.0060971211,0.0004763537,408.0364712601,8.5322355721,2.9229337475,8.559644465114728e-10,1.41331782978908e-05,9.280560618095759e-10,1.7091645437571095e-05,1.504352026744189e-09,1.918966426541137e-05,1e-12,1e-12,1e-12,0.22222222222300003,1e-12,0.22222222222300003
1,1,8,1,0.2800491606405594,0.10112683553834069,0.8,0.6826674358954059,0.012587558281386106,3.0095534269760692e-09,8.936855816318483e-09,0.0009523705106903945,0.8578466605545211,0.9999999999999949,5.974420641503353e-12,0.9999999999999989,0.133744855967078,0.07724719101123606,0.05496427019214245,0.4057971014492752,0.050420168067226885,0.11049097517402823,0.5542168674698796,0.05831533477321814,0.2661469487784569,1.0411529502834758e-05,9.640001843360033e-06,1.755783721584454e-05,6.457927155305728e-05,4.86478661849086e-05,5.1548776294959584e-05,8.4840087203567e-05,0.00021021248560991183,0.7021072602518501,0.6976145136885806,0.7671679102183642,0.7336146719908246,0.770707050053086,0.7421657271227299,0.8511105662689306,0.7045425402093946,0.41186518016286056,0.05555555555555553,7.109709432312424e-09,0.07187500000000002,0.6315789473684211,0.6350196512929689,0.9658159354927158,0.9863628429259298,0.012380459752536377,0.8361540718767394,-0.7601951457333334,-0.01992340944,-2.8562e-07,-1e-11,0.000561555,0.0107069716,0.0047003442,1.6071410304,0.1377825951,0.0076010609,0.000308778,477.6364795148,8.2891632513,2.8048434848,7.559424403762272e-11,2.999280987285665e-06,6.291640993340322e-11,3.203743079054216e-06,9.710575115539863e-11,4.109579725064231e-06,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,9,1,0.29777584480739977,0.10332494523196836,0.5000000000000001,0.7364934900853286,0.012587568374712274,1.437026579503766e-08,8.407464178777122e-09,0.00010962390858241043,0.8924913878138632,0.9999999999999929,1.0169914369461634e-11,0.999999999999999,0.139917695473251,0.07865168539325852,0.05630855999272263,0.3975155279503104,0.03529411764705882,0.14633296845457258,0.524096385542169,0.05831533477321814,0.2525116263848942,6.512110922780766e-06,6.029542660632072e-06,1.4093795476928647e-05,4.342311858325394e-05,2.572969169275999e-05,2.72639732268425e-05,5.713932170176885e-05,0.00011269532062664018,0.7161234472541682,0.7118072263627163,0.7833364527510089,0.7493757059899339,0.770238797121956,0.7417146154067561,0.8505926316930822,0.7041078761052502,0.44169480345511514,0.03801169590643282,6.75818116816111e-09,0.11875000000000002,0.5726315789473683,0.5977080508821031,0.9578229705921248,0.989821367626471,0.07372715004709553,0.8547863140185,-1.1023413753444444,-0.0065737640075,-1.642175e-07,0.0,0.0003002298,0.010273672,0.0045056846,0.7354902557,0.1596270205,0.0034502779,0.0011172331,504.5029083973,7.1114744608,2.2297650776,0.0,1.661262586315364e-06,0.0,1.5661802399994935e-06,3.848145177229642e-11,2.184078004267616e-06,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
