fid,iid,rep,a1_budget,algname,achieved_auc
1,1,0,1000,Non-elitist,42600.84156754799
1,1,1,1000,Non-elitist,45866.221838022495
1,1,2,1000,Non-elitist,42639.87542856205
1,1,3,1000,Non-elitist,40516.87983872892
1,1,4,1000,Non-elitist,34368.2700751396
1,1,5,1000,Non-elitist,37511.066649622946
1,1,6,1000,Non-elitist,38030.89354946891
1,1,7,1000,Non-elitist,40415.265063168685
1,1,8,1000,Non-elitist,50492.095940983796
1,1,9,1000,Non-elitist,49692.87963140646
1,1,10,1000,Non-elitist,47065.74106870411
1,1,11,1000,Non-elitist,36805.2452823219
1,1,12,1000,Non-elitist,34864.62128000016
1,1,13,1000,Non-elitist,36937.9927804529
1,1,14,1000,Non-elitist,49295.65612255497
1,1,15,1000,Non-elitist,42301.2245882405
1,1,16,1000,Non-elitist,53560.33782229946
1,1,17,1000,Non-elitist,43703.29646274657
1,1,18,1000,Non-elitist,39841.23132727197
1,1,19,1000,Non-elitist,40297.766980723434
1,2,0,1000,Non-elitist,40328.423643527
1,2,1,1000,Non-elitist,49804.799884811255
1,2,2,1000,Non-elitist,51591.02446170342
1,2,3,1000,Non-elitist,55733.828509281506
1,2,4,1000,Non-elitist,44880.1174085714
1,2,5,1000,Non-elitist,47389.612457339535
1,2,6,1000,Non-elitist,47680.41476508021
1,2,7,1000,Non-elitist,49901.52037532226
1,2,8,1000,Non-elitist,53562.922881876875
1,2,9,1000,Non-elitist,45719.108548499076
1,2,10,1000,Non-elitist,50990.96748410269
1,2,11,1000,Non-elitist,56282.62426100096
1,2,12,1000,Non-elitist,44683.18993019237
1,2,13,1000,Non-elitist,51411.49197084724
1,2,14,1000,Non-elitist,44658.290192592765
1,2,15,1000,Non-elitist,49977.1158205768
1,2,16,1000,Non-elitist,43843.35759394083
1,2,17,1000,Non-elitist,53634.47578647686
1,2,18,1000,Non-elitist,47255.31001771774
1,2,19,1000,Non-elitist,49573.08845723574
1,3,0,1000,Non-elitist,47914.252118033386
1,3,1,1000,Non-elitist,42065.275639676875
1,3,2,1000,Non-elitist,45757.31396809096
1,3,3,1000,Non-elitist,46293.63171968763
1,3,4,1000,Non-elitist,38713.70285649536
1,3,5,1000,Non-elitist,47286.39868439036
1,3,6,1000,Non-elitist,39470.54835054488
1,3,7,1000,Non-elitist,42487.85719596222
1,3,8,1000,Non-elitist,38200.24882113447
1,3,9,1000,Non-elitist,46366.03125940244
1,3,10,1000,Non-elitist,37741.009691208565
1,3,11,1000,Non-elitist,44398.56217394536
1,3,12,1000,Non-elitist,39461.78337873159
1,3,13,1000,Non-elitist,47661.261379692456
1,3,14,1000,Non-elitist,36265.58595262747
1,3,15,1000,Non-elitist,34823.63066039947
1,3,16,1000,Non-elitist,40361.62078870605
1,3,17,1000,Non-elitist,47261.0936850664
1,3,18,1000,Non-elitist,47806.383005325406
1,3,19,1000,Non-elitist,44335.99254851178
1,4,0,1000,Non-elitist,52506.35789029302
1,4,1,1000,Non-elitist,43951.72356868711
1,4,2,1000,Non-elitist,50722.37177007527
1,4,3,1000,Non-elitist,46754.81185815083
1,4,4,1000,Non-elitist,39350.60926752724
1,4,5,1000,Non-elitist,44491.13230369545
1,4,6,1000,Non-elitist,36676.526094592155
1,4,7,1000,Non-elitist,51004.97099434428
1,4,8,1000,Non-elitist,44012.196671605976
1,4,9,1000,Non-elitist,38666.20687780472
1,4,10,1000,Non-elitist,43445.54412345836
1,4,11,1000,Non-elitist,39690.8422257405
1,4,12,1000,Non-elitist,43045.93845520358
1,4,13,1000,Non-elitist,40446.48533258723
1,4,14,1000,Non-elitist,45131.01582449636
1,4,15,1000,Non-elitist,42442.14044281648
1,4,16,1000,Non-elitist,43100.828771275046
1,4,17,1000,Non-elitist,47025.57537144112
1,4,18,1000,Non-elitist,49766.29505528581
1,4,19,1000,Non-elitist,50062.89285774556
1,5,0,1000,Non-elitist,41042.234476147125
1,5,1,1000,Non-elitist,35903.417181501645
1,5,2,1000,Non-elitist,44068.25733024436
1,5,3,1000,Non-elitist,37695.49711200626
1,5,4,1000,Non-elitist,36513.44009350129
1,5,5,1000,Non-elitist,36939.87103657962
1,5,6,1000,Non-elitist,38690.03994718935
1,5,7,1000,Non-elitist,42109.922076412215
1,5,8,1000,Non-elitist,38002.503094518856
1,5,9,1000,Non-elitist,44562.61679454453
1,5,10,1000,Non-elitist,39111.79632668079
1,5,11,1000,Non-elitist,39027.457527667524
1,5,12,1000,Non-elitist,45100.939342080914
1,5,13,1000,Non-elitist,34638.095433240014
1,5,14,1000,Non-elitist,35319.183364839366
1,5,15,1000,Non-elitist,35131.00757153583
1,5,16,1000,Non-elitist,35999.631123966836
1,5,17,1000,Non-elitist,42351.11526444606
1,5,18,1000,Non-elitist,48067.44248813895
1,5,19,1000,Non-elitist,38789.98349507084
1,6,0,1000,Non-elitist,52084.445642958744
1,6,1,1000,Non-elitist,45282.86353664299
1,6,2,1000,Non-elitist,42354.37642674854
1,6,3,1000,Non-elitist,48331.132908116226
1,6,4,1000,Non-elitist,42236.07330687468
1,6,5,1000,Non-elitist,45113.53715136059
1,6,6,1000,Non-elitist,45916.568604994034
1,6,7,1000,Non-elitist,44121.0025217447
1,6,8,1000,Non-elitist,39071.61604241916
1,6,9,1000,Non-elitist,41342.05681684257
1,6,10,1000,Non-elitist,47056.665090211536
1,6,11,1000,Non-elitist,45029.201800231676
1,6,12,1000,Non-elitist,40102.905933161936
1,6,13,1000,Non-elitist,43539.127903164335
1,6,14,1000,Non-elitist,51496.43895965542
1,6,15,1000,Non-elitist,40915.25886223596
1,6,16,1000,Non-elitist,45039.95932495558
1,6,17,1000,Non-elitist,41372.59512110746
1,6,18,1000,Non-elitist,43449.04890611979
1,6,19,1000,Non-elitist,42815.595093488184
1,7,0,1000,Non-elitist,40394.820893551005
1,7,1,1000,Non-elitist,55703.722457969096
1,7,2,1000,Non-elitist,44446.69889928486
1,7,3,1000,Non-elitist,49652.11264998806
1,7,4,1000,Non-elitist,40819.83800472258
1,7,5,1000,Non-elitist,41739.88515381447
1,7,6,1000,Non-elitist,51477.58235048585
1,7,7,1000,Non-elitist,45166.41999624307
1,7,8,1000,Non-elitist,44730.89228735086
