fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,MLSL,Non-elitist,PSO,Elitist,switch
1,1,10,0.0,0.4142640201810268,0.0642907486831216,0.0,0.4157687498325001,0.1003094839220688,4.226044832331221e-09,5.5725771167678755e-09,0.0002226870550795,0.6596147169854277,0.9999999999999832,3.2008091245842515e-12,0.8373983739837401,0.209090909090909,0.2691304056917279,0.4444444444444445,0.1464646464646465,0.1606061944947642,0.1919237302650836,0.2290562757871203,0.3172068833711483,0.2312440001523819,0.1944465607016303,0.1983790488886501,0.3271535651480955,0.2491643171337288,0.3091953082226473,0.3944069205761154,0.4810666289104664,0.4220839212015145,0.3185314960010832,0.3156646956954858,0.477877514224121,0.4492987125517488,0.4986109014930913,0.0357142857142857,1.269554217815492e-07,0.0658682634730539,0.2499999999999999,0.8923824727081864,0.9159270089930952,0.9731282812650284,0.1320797696168215,0.5208928534294138,0.275782860045523,0.2616911414649396,0.2738174974060849,0.5798048004632941,0.2141476258609335,0.5058843371961769,0.2628564530333472,0.5441387003197612,0.4690212445033253,0.5162190424619895,2.4533133171486328e-08,0.2693238340762156,2.554975424026892e-08,0.2688932085633274,2.134647450592545e-08,0.3333057525308024,1e-12,1e-12,1e-12,1e-12,0.1593117537479827,1e-12,False
1,1,11,0.0,0.5137955716114883,0.1589755284085063,0.3333333333333333,0.5001352188663077,0.1003094860713702,1.1338164403994476e-08,4.482151372510674e-09,4.934099503931719e-05,0.7416560173014306,0.9999999999999902,2.3071465765146008e-12,0.7967479674796749,0.1863636363636363,0.2854851545005338,0.4088888888888889,0.3383838383838385,0.0659793968237391,0.1628634837166394,0.2043221654735136,0.2911677699197724,0.2248346232577528,0.1664143226444139,0.163364701031197,0.293034454134729,0.2670721343618672,0.279080058640867,0.3618330470235237,0.4448939553652949,0.3975851477487512,0.2920951738828174,0.2839443458416303,0.4398291708534635,0.4470417950670972,0.6558332312262019,0.0408163265306122,1.5658422287807533e-07,0.0868263473053891,0.3928571428571429,0.8973646489488922,0.8635421620119628,0.94523373270162,0.1758639371588305,0.5645550542158064,0.2866409979568884,0.2080171916115856,0.2320209912926714,0.5001930517219592,0.5991595358726935,0.4183692119845726,0.6150552200539158,0.4989526550819905,0.5716012772497825,0.6084910247369053,1.9693036684153592e-08,0.2817930206194853,2.1421325865748363e-08,0.3505122928792247,1.198547806668914e-08,0.3098318940419086,1e-12,1e-12,1e-12,1e-12,0.0274843339835281,1e-12,False
1,1,12,0.0,0.4883668780686261,0.1132854382172925,0.6666666666666667,0.5937311322385052,0.1003094901014231,2.7848722804320407e-10,4.687834391373081e-09,0.0031631090499844,0.799318691334899,0.9999999999999952,1.2364052093754392e-12,0.6504065040650407,0.2363636363636363,0.1877005828775957,0.6844444444444445,0.3282828282828284,0.1228029867892016,0.1506325078590691,0.200961752304122,0.3052953892363031,0.252004225306364,0.1576133264577013,0.1613594716625459,0.3291475134873449,0.2891191936128517,0.2414433080975286,0.3194526838624694,0.4085130621085636,0.367572124551016,0.265199819295889,0.2610252595563028,0.4340672164272361,0.4279480170832562,0.7870583801581381,0.0280612244897959,1.76063474583255e-07,0.0688622754491017,0.5714285714285713,0.8997609893614134,0.9228100393667766,0.9722231201112378,0.1024990702094957,0.6258946084193681,0.3697230681921296,0.1587640342239527,0.1620602493316818,0.528471097656279,0.4538616618264047,0.3768529931941326,0.4684854500258874,0.4743496065187558,0.5710608184412267,0.5759431156468853,1.577618845779895e-08,0.3246938471576043,2.1758452049606485e-08,0.3993750774480955,1.4259281481712306e-08,0.3904490176961442,1e-12,1e-12,1e-12,1e-12,0.0330256583971055,1e-12,False
1,1,13,0.0,0.3632838093685963,0.0392148780511168,0.0,0.4708728580754299,0.1003094851637982,3.3874988591477732e-09,4.143486920721188e-09,0.000209475678076,0.7957500651212198,0.9999999999999744,3.6353759121142498e-12,0.4552845528455286,0.1636363636363635,0.190282897734333,0.5333333333333334,0.4191919191919193,0.0715507710931179,0.1778171779849264,0.25071699836179,0.3747906741739265,0.3548340089707611,0.1792660242061989,0.1828915011494842,0.3288722608368036,0.3795441944915382,0.2895690367973353,0.3963301080826363,0.505417039005357,0.4934641480140559,0.2981909255944941,0.2946635755027906,0.4617461271980212,0.5234943576193152,0.7658789232667258,0.0357142857142857,1.7107021989252445e-07,0.0718562874251496,0.3928571428571429,0.9417936610230226,0.825225073961624,0.7996754033977064,0.2396527109438699,0.434940131282581,0.3108611400552659,0.4108460989364584,0.4353245228781985,0.5894273251556769,0.1441760350142509,0.5908234539109113,0.1503756578355261,0.4438569067401493,0.5390338860688888,0.5409180584773123,1.5863544731558784e-08,0.3934079287559253,2.7472514858273357e-08,0.4176091409468279,1.5357224886828906e-08,0.3387439777141099,1e-12,1e-12,1e-12,1e-12,0.1147271149132402,1e-12,False
1,1,14,0.0,0.3258816865715532,0.0174298305555767,0.0,0.4130510621321946,0.1003094861154902,5.338279529481361e-09,3.2826897411112423e-09,9.466686965198388e-05,0.5901315200944008,0.9999999999999653,1.573437535386875e-12,0.7398373983739837,0.1363636363636363,0.3520182983795625,0.3777777777777778,0.1616161616161615,0.1243127923196848,0.1935985717298169,0.2670976011871285,0.300992952683778,0.2727724957553642,0.1937116339800933,0.2125266588091623,0.3085841865768073,0.2512574087405603,0.2865149339803027,0.3895824492564425,0.4253844267979652,0.4057189128251836,0.293379816655366,0.3009472917892894,0.4194292181375147,0.4004073013879743,0.8269653411141522,0.0178571428571428,1.976218640509343e-07,0.0868263473053891,0.4642857142857143,0.8291815477153408,0.6779772623166265,0.7754473344561642,0.3910042086502319,0.2974174019249556,0.2726556051572831,0.2151097521894738,0.2299060273786062,0.2905142663352434,0.5160498747660395,0.2199603679981502,0.5251708928609198,0.3109878947411009,0.8552441483301796,0.868746176188387,1.7713275977902717e-08,0.2878714141199638,5.5863944595206444e-08,0.4582310026133404,2.461165534047403e-08,0.4146920086928456,1e-12,1e-12,1e-12,1e-12,0.0246157591677126,1e-12,False
1,1,15,0.0,0.3940033235643902,0.0402945055597261,0.3333333333333333,0.7243829655938784,0.1003094852063231,5.6461274762844233e-11,9.038352200014998e-09,0.0282205968273267,0.9242379014259078,0.999999999999988,5.491386901476073e-12,0.4878048780487805,0.2272727272727271,0.1481588866338068,0.2133333333333333,0.2070707070707071,0.051412868421349,0.0915612167905544,0.1572274747731567,0.2621276746518264,0.2711849554250181,0.0928379887225209,0.1269829560892165,0.2494201704304657,0.2945899508871832,0.2448847475951048,0.3473981246603692,0.4475956360563471,0.4544593118672689,0.2551255947730063,0.2712925859711448,0.4276401528968807,0.4846194437607481,0.7630313724613378,0.0459183673469387,1.9209564923717619e-07,0.1047904191616766,0.3928571428571429,0.8664765448755296,0.892210375797684,0.9594787900315151,0.1924588366499272,0.5643493277115081,0.2912040015244844,0.2699159691572106,0.2902568004021715,0.530637176787145,0.4651197892527891,0.3964320337534874,0.4645767806474012,0.6296321420236252,0.2602249074383574,0.3280165372874129,1.70400651561612e-08,0.3340278161695768,1.4599801778003734e-08,0.2936246269269842,2.8087580713129524e-08,0.2655606643257143,1e-12,1e-12,1e-12,1e-12,0.0521847743256154,1e-12,False
1,1,16,0.0,0.6112890577852027,0.327025286681025,0.6666666666666667,0.6015857201346665,0.1003094858656748,5.7138041071067805e-09,6.3662699940538574e-09,0.0001824856473251,0.8196833494117356,0.9999999999999902,2.0671324589929043e-13,0.8048780487804877,0.1181818181818181,0.430740794433169,0.3333333333333335,0.0505050505050504,0.2469844916714532,0.1064740882443235,0.1656732399581016,0.2120405704925491,0.1537146535909969,0.1077125143334638,0.1308162461297219,0.2052682700301769,0.1394673905417985,0.2509793308183639,0.3483386526433145,0.4070979533819162,0.3660864541479057,0.2606385023468131,0.2698152284928615,0.3898827874686407,0.3719388644100246,0.658611428240018,0.0306122448979591,7.856149353057331e-08,0.0209580838323353,0.6071428571428571,0.8744299840658112,0.9185518680466284,0.969536624063097,0.1712184676936015,0.6219979228803397,0.2675849008859567,0.2244987534934086,0.2398115680115244,0.362569249812418,0.4949855002558889,0.2756947423957959,0.5148078424873935,0.6651883708522811,0.2781766936152152,0.3357723065276052,1.6004028031548743e-08,0.2044982912800918,1.3209244210482964e-08,0.2332167247418901,1.4106249322890552e-08,0.2899385020294386,1e-12,1e-12,1e-12,1e-12,0.0444999576603678,1e-12,False
1,1,17,0.0,0.3689855850314373,0.0418242024333557,0.3333333333333333,0.5729002355382595,0.1003094896482953,1.0379179568824786e-08,5.443130866357438e-09,7.278220170383405e-05,0.7985337720920651,0.9999999999999684,7.468175993526234e-15,0.4390243902439024,0.0954545454545454,0.2949862010459285,0.3822222222222222,0.1313131313131313,0.1497383368434488,0.1796625554087109,0.1997516273763801,0.3440063516455374,0.2839709757249191,0.1765938732748644,0.18016530862475,0.343917225934658,0.2728460210597047,0.2429446192202005,0.2857472412101452,0.4049506196473847,0.3556984410013505,0.2446152827012717,0.2393480905723873,0.3905155724453993,0.3511344680663189,0.5957456102497589,0.0382653061224489,1.269554217815492e-07,0.0568862275449101,0.5357142857142857,0.9206631198499882,0.7501909251622836,0.7965464336256217,0.4105445686776073,0.4635371215075603,0.3823942079448425,0.3343816910363983,0.332074031350035,0.2637963670696341,0.3823358461418188,0.3176289952106372,0.3840570580310449,0.4327382726477228,0.5724898060456718,0.6297145489774518,1.5501928726644193e-08,0.4700615696094946,2.6050285280443162e-08,0.4595417505876086,3.661258266431961e-08,0.5911743834798515,1e-12,1e-12,1e-12,1e-12,0.0310197730554189,1e-12,False
1,1,18,0.0,0.4907981302108207,0.1672242510666818,0.3333333333333333,0.6518130818092258,0.1003094883677075,1.3230177412534716e-08,6.6608146736702486e-09,6.773014695218221e-05,0.754696607448826,0.9999999999999928,1.1618413632026982e-12,0.821138211382114,0.2772727272727272,0.2014600814425986,0.3333333333333333,0.2575757575757576,0.0693967100121467,0.2228465236906665,0.2815127273446288,0.3624966748938501,0.2882700118114287,0.223676235246271,0.2281998645130942,0.3634403337530419,0.3065730511359749,0.2898521831338052,0.3742213508571636,0.4387062054604735,0.3790795411277791,0.2987715216937341,0.2952630261681268,0.4327036752386123,0.408823709821195,0.5946774595872035,0.0433673469387755,2.2791549938780866e-07,0.0808383233532934,0.3571428571428571,0.8421407047774019,0.8321596710625077,0.909521171366788,0.2365480723318653,0.6227834021062619,0.4612580511431969,0.3036656248642568,0.3362683164993219,0.5922878771781833,0.231366151998339,0.4595688138852318,0.3242720334174642,0.4391924983441873,0.3568370343979774,0.3962136211405173,4.0697000480070703e-08,0.5617552137586331,4.3141892353479834e-08,0.5526003203410196,3.8602951740024336e-08,0.5426247626058887,1e-12,1e-12,1e-12,1e-12,0.4961999322555635,1e-12,False
1,1,19,0.0,0.4180480129980106,0.0650980768456888,0.0,0.5401115667421266,0.1003094843047835,7.050929779017279e-10,4.043437645341176e-09,0.0010787805761218,0.8306896643616208,0.9999999999999744,9.336732538641705e-13,0.7154471544715446,0.1636363636363635,0.2901324055281724,0.3644444444444444,0.2777777777777778,0.0711792515353687,0.0391469111676054,0.2142301646672863,0.3162789402835867,0.2349035201363067,0.0392559873448274,0.2207178498225192,0.3428919740944606,0.2418899577132486,0.1960456394581964,0.373414297179735,0.4680526361179817,0.4106347775041974,0.2040110774721615,0.3226669769197686,0.4749829276431123,0.4272026340923587,0.8422018920120775,0.0306122448979591,8.399586660827496e-08,0.0628742514970059,0.3928571428571429,0.911171289514894,0.8444857888042101,0.919749139825214,0.2142171105343455,0.4867282697724397,0.2734578275516404,0.2733291128389954,0.3014130608236645,0.568479804026575,0.5595361106188907,0.4506168273894312,0.5406680362641767,0.5807503130275233,0.4281760453329606,0.4946406778144519,1.9771812442138122e-08,0.2887896183199009,1.6393125029259595e-08,0.2990250971552177,1.7019520375306282e-08,0.3370998822318289,1e-12,1e-12,1e-12,1e-12,0.0150309086299967,1e-12,False
1,2,0,0.0,0.3977309520086465,0.0438618468285705,0.3333333333333333,0.7856802366191394,0.1003096891767881,1.839597710429463e-08,6.097227868895117e-09,3.5833275308793064e-05,0.9175391142692406,0.9999999999999942,1.2192183027059933e-12,0.4065040650406505,0.1454545454545453,0.1912682547191406,0.2666666666666666,0.3535353535353536,0.0364373923032739,0.1865235460731777,0.2220042107675492,0.257056359768459,0.2567030961871975,0.1863429405490584,0.1901115410827965,0.2813750056799759,0.2920805214395215,0.2218126895948726,0.266370062473376,0.2737056627562425,0.2787777547470679,0.2313309800766649,0.2256323869063224,0.2903473133808055,0.3288430041265122,0.6358450738524086,0.0535714285714284,3.094559175584393e-07,0.0898203592814371,0.3928571428571429,0.7575917406377228,0.6539876956597599,0.7985252124136589,0.373134846810436,0.6351321644484791,0.6507460004267633,0.6373286494952612,0.6870832457235005,0.2705610653363983,0.4152738146267204,0.2035120373395144,0.4686962162342496,0.2627040630297479,0.2940110368618502,0.3571471331068734,5.1985492365161327e-08,0.6631736157072714,5.4022983887251744e-08,0.678121595725368,5.089813039516786e-08,0.7091218394650569,1e-12,1e-12,1e-12,1e-12,0.0246369294615562,1e-12,False
