fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,bsf-progression_0.1,bsf-progression_0.5,bsf-progression_0.9,bsf-progression_1.0,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
1,1,0,1,0.4318613728683903,0.09749324220298852,0.6666666666666667,0.4818954018674783,0.10030948993448022,6.9752335286260265e-09,5.863587346788164e-09,0.000131914385967712,0.7692643766270882,0.9999999999999869,6.752352956016904e-13,0.5203252032520325,0.1863636363636363,0.190681233536702,0.2666666666666666,0.19696969696969702,0.07039116623099556,0.0821306049883965,0.12322141252756272,0.27141509298328625,0.24626475032528217,0.08348987212040508,0.08517837169923323,0.2987638552130818,0.2601877402416885,0.16151685366215507,0.2199358856248141,0.3448114172053049,0.32615036550269827,0.17738388874660005,0.16993339093804832,0.36663430443700457,0.3594502459195929,0.7401956642821561,0.058673469387755056,2.214813101669563e-07,0.09281437125748503,0.3928571428571429,0.9191718887896785,0.7604466974133528,0.9229787563263278,0.3428461908646339,0.5241018662861744,0.7601604544076682,0.6682772836467314,0.8917438189588498,0.615818053192429,0.38976455765776674,0.434027763505763,0.4552157548237252,0.20884646824665148,0.6199015638407107,0.20483104039820582,0.6583424542876739,0.5610282807587985,0.4177266425922349,0.44233961794832066,0.3941662226582049,0.5720267765197377,0.23762246574683804,0.4361171991388517,0.43737694452477943,0.6503873812697589,1e-12,1e-12,1e-12,1e-12,1e-12,0.03729676518006339
1,1,1,1,0.39338786232216644,0.049219437585850234,0.0,0.639446374739046,0.10030948610633907,2.293847825382812e-10,5.7290200131882775e-09,0.004634954989751323,0.8078516551984193,0.9999999999999829,4.977705971205299e-13,0.2926829268292682,0.14545454545454536,0.14298576246356687,0.38666666666666677,0.3080808080808081,0.06835961200864,0.2089908200055307,0.2570659448674138,0.35705896012995514,0.3310629083581679,0.21626447243392002,0.22063820617366686,0.3700840519241307,0.3544315952685379,0.3347624439050244,0.4347833265028902,0.5333953856858689,0.5175239345080715,0.34864791089795993,0.3467591260078975,0.5356895298997519,0.5497806722115782,0.7401956642821561,0.030612244897959134,8.399586660827495e-08,0.0269461077844311,0.4999999999999999,0.7872478387226514,0.745383824202607,0.902729154293829,0.3832293858600408,0.542353161920487,0.6971262822973383,0.9472345946406733,0.5025054510923574,1.0,0.09984104346366662,0.38727119163538504,0.3996542679877111,1.0,0.561979427110098,0.9400270262724566,0.6101447898436256,0.7066033580234512,0.52090063667179,0.5243669420444302,0.23080699100652435,0.33206802354628095,0.1646465344266989,0.17555645615432447,0.1586529201963413,0.0,1e-12,1e-12,1e-12,1e-12,1e-12,0.020916250318533492
1,1,2,1,0.4302593440129977,0.07111154920623043,0.3333333333333333,0.5803634166899186,0.10030948428918693,3.1870589818111026e-08,4.676848513925057e-09,1.5676908801903277e-06,0.8715672509289343,0.999999999999986,2.7796968404754678e-12,0.7073170731707318,0.19090909090909078,0.24917850584710555,0.2666666666666666,0.10606060606060609,0.12126882955661371,0.08047492992467369,0.2440031530932142,0.2805074869107501,0.2811130941892226,0.08039370873803642,0.2247859317680361,0.30638020071022637,0.30010422966912836,0.20318671295710694,0.3733850855004268,0.41254555116008906,0.41530080718966794,0.21048972997330412,0.311301747756075,0.4198305888093814,0.44078629076685943,0.6349553737809928,0.03316326530612243,1.8131645450333648e-07,0.059880239520958056,0.3928571428571429,0.8677510300438178,0.8280150062939331,0.8803128008405464,0.26843828214839377,0.5456952229117211,0.5198746490793926,1.0,1.0,0.8227396044924431,0.18263063929535728,0.16367916237663716,0.1888206732397304,0.27140120810953045,0.76169595224043,0.2735697349942955,0.7626071012050242,0.7245016133034676,0.6249848258426848,0.6468426977144656,0.11447354886314808,0.2327434255265699,0.10693615856944,0.21611222897722893,0.30441455664308276,0.46016696302869575,1e-12,1e-12,1e-12,1e-12,1e-12,0.020773350835088803
1,1,3,1,0.4046686084590494,0.06270124198654199,0.0,0.36848425741173435,0.10030948432736629,1.2392452543320095e-08,3.882249172007435e-09,3.429645018681485e-05,0.788220081709007,0.9999999999999798,3.714178582205595e-12,0.8536585365853658,0.12272727272727274,0.4410413207165888,0.3555555555555556,0.16666666666666674,0.11334036840628885,0.10797247056029141,0.16150193284517472,0.27565748121004063,0.22620785172491054,0.10801629671635003,0.1312608175214511,0.27639401163918814,0.2137742633268685,0.2344480929414553,0.3220708316524734,0.4247689698133075,0.38915156360913067,0.2414893831940993,0.2512993786321125,0.4114927932374333,0.3910787388452621,0.7133749008434596,0.025510204081632668,1.9762186405093427e-07,0.08383233532934123,0.2857142857142855,0.9280347796090775,0.827067840188004,0.9146099451412212,0.3522509744558819,0.42099291771829295,1.0,0.8570283961309796,0.7759103636497807,1.0,0.1250523407601566,0.24939370649257242,0.283712995122932,0.29712072907274995,0.7761161152825182,0.3020731741917046,0.8303073191955839,0.845057914075457,0.4846667791513376,0.40447357249463656,0.0817992431623794,0.36300470799447615,0.1121073563775993,0.21506006573361292,0.08661496126976448,0.27587018294655663,1e-12,1e-12,1e-12,1e-12,1e-12,0.21724426285115112
1,1,4,1,0.5443212425913504,0.18648639479287749,0.6666666666666667,0.46533648894690943,0.10030948751693178,1.227616137442321e-08,4.006283217349037e-09,3.666586795297524e-05,0.8672677794041282,0.9999999999999769,5.607178019760421e-12,0.6829268292682927,0.20909090909090908,0.22124584606463418,0.6000000000000001,0.44949494949494967,0.07617820943495841,0.16990592523030065,0.20833071074906254,0.2856587301486465,0.2670543185086057,0.1787695863961881,0.17853294178788406,0.2856883711137003,0.28361735573436836,0.28150904981127023,0.36117400347699025,0.43639291747037334,0.42422441313988496,0.30386737283758974,0.29791313807629427,0.4405504442482489,0.46493235632015956,0.7114708451729801,0.022959183673469385,1.5207252848204322e-07,0.04790419161676647,0.6428571428571427,0.9030446002491048,0.8104313696771328,0.9504371819821312,0.37084288780491975,0.5340299894121784,1.0,0.8515976638109921,1.0,0.9744161047359564,0.15080085283899847,0.29305955737745926,0.3242445201489046,0.20866284865222645,0.5186090976471374,0.2404081822332857,0.5829501495095284,0.4261740770990461,0.9010399749176751,0.930212770926245,0.08600376981713369,0.14025108371157124,0.3062889789253878,0.25975316171376495,0.12738171729405678,0.22502754965966254,1e-12,1e-12,1e-12,1e-12,1e-12,0.061150393768404344
1,1,5,1,0.4963547614480941,0.12687889610166175,0.6666666666666667,0.6704785531719399,0.1003094868602469,1.0736319964138478e-08,5.361295202206409e-09,6.812725434430966e-05,0.8998443116834481,0.9999999999999869,5.578354093346881e-12,0.8780487804878049,0.17727272727272728,0.32799201056666993,0.3911111111111112,0.17676767676767685,0.1192801072180739,0.04599427335516167,0.17771504519104567,0.25217070765637023,0.1598778060404512,0.04852910739577845,0.17342861637168416,0.30950116739169753,0.1986201643737358,0.22586919382221393,0.3740398199201032,0.4558497925444743,0.39433769185655376,0.24705309596634506,0.3166341508672772,0.4939602569235052,0.44959288345527043,0.6254139244938439,0.017857142857142808,8.685438819624782e-08,0.04491017964071855,0.2142857142857142,0.8261536738189434,0.8325105470100089,0.9696394315800089,0.22085468160704608,0.692002082893419,0.8116693785132638,0.91228801041706,1.0,1.0,0.0,0.12124477533816203,0.15702605333179198,0.26496370792368024,0.354980648835484,0.27712672267147626,0.3898025617783015,0.9746315128841858,0.5325817839898482,0.42836181316287514,0.023759818899666996,0.0,0.0,0.0,0.047122154225736235,0.02349427919611391,1e-12,1e-12,1e-12,1e-12,1e-12,0.17282898636715793
1,1,6,1,0.4096888495774823,0.05985484624209857,0.3333333333333333,0.48000722170540316,0.10030948509042763,1.0005059311166928e-08,5.5243180802015636e-09,7.79342358964983e-05,0.7019334478096211,0.999999999999976,3.5767698617359192e-12,0.6504065040650407,0.19545454545454544,0.22505192276968783,0.4533333333333334,0.28282828282828293,0.08985605625467773,0.12036889689412796,0.22190812130347945,0.2909363783693574,0.2355362448962255,0.12259876926952609,0.19599718917673983,0.301075811325387,0.2646778852776242,0.261814451540071,0.39012164258880494,0.46393761280790025,0.4261681308551628,0.273307723256825,0.3155516116305833,0.46210227211788824,0.46273645832330706,0.7354596165343683,0.03571428571428571,1.8656943442341808e-07,0.06586826347305391,0.4999999999999999,0.917834365843925,0.8222892161783504,0.9271515673079284,0.4194525518456756,0.5304335591237279,0.8621570202617994,0.5255031700439565,0.8676713461849824,0.9614321181685997,0.12762730017761326,0.3844632578512259,0.40716035936938066,0.7103281717594416,0.16006077575286948,0.7255663511791406,0.15634273359770645,0.8214913668796524,0.4223068322727167,0.4591520053020032,0.11118919293192552,0.20033328720059373,0.035592815997648464,0.13099110258289426,0.09977547732004483,0.11381839393186821,1e-12,1e-12,1e-12,1e-12,1e-12,0.025250867983022337
1,1,7,1,0.30820955005541234,0.008805003962920416,0.0,0.23237833280640804,0.10030948262626273,1.2076916831691597e-09,3.0863225857344404e-09,0.00047938809801023445,0.7165814659651151,0.999999999999952,1.6005033263337756e-12,0.821138211382114,0.08636363636363634,0.5662162945781386,0.5288888888888889,0.2424242424242425,0.12398740319673589,0.1364716846368953,0.16500752947643116,0.20816878375505932,0.12906607498873401,0.1348549179919797,0.12852733603643005,0.21280726021938184,0.10992459286889755,0.2723659223470311,0.3495496578539985,0.40658118374075164,0.3511081350673641,0.2745177575455109,0.2640854065772048,0.3879992797258438,0.34315142961310946,0.5294972689253645,0.030612244897959134,1.1571355896721243e-07,0.0508982035928144,0.4999999999999999,0.8574186418430962,0.9417837453359974,0.9479289997508634,0.09741702863698737,0.3339171080270549,0.8509618885918526,0.7682563142482217,0.8914621576799597,0.8950685356946343,0.10652440832918764,0.35985093953105274,0.38535811363767714,0.28861761183916607,0.36338012260387753,0.25534400224970044,0.4109546976501105,0.9386563803360031,0.35066032228510535,0.321662080705022,0.09847014330800029,0.1951730916991673,0.05706921208374599,0.04249853907691992,0.19381770354622402,0.23465278018929614,1e-12,1e-12,1e-12,1e-12,1e-12,0.13877656871963504
1,1,8,1,0.4802316487181163,0.13520896328992696,0.3333333333333333,0.5066967813398955,0.10030947987911108,3.1749417376906715e-09,6.194271929105761e-09,0.00033985544797279234,0.7984496945684967,0.99999999999999,3.010375192939556e-12,0.788617886178862,0.2318181818181818,0.23035408178317643,0.37777777777777766,0.16161616161616155,0.12431279231968488,0.116105521118402,0.17976554939054182,0.2434526075696356,0.13331932120432288,0.11966884213307948,0.13007041954116486,0.240108685352729,0.1720430215324104,0.23846032177927412,0.33357173604147816,0.39786550617468586,0.3154684453918489,0.25524741852141797,0.25594910262843806,0.3926520414128995,0.3699850205627197,0.49349157813712785,0.038265306122448994,9.272011799465242e-08,0.03892215568862268,0.1785714285714285,0.8900409607123183,0.9358967482700269,0.9430591590078826,0.20689379076711484,0.5106634974255468,1.0,0.8629430157754203,0.7869992293060207,1.0,0.10364578078385167,0.0,0.0,0.19938489985124797,0.6246497559478147,0.17935441853747547,0.6606124127894262,0.9999999999999998,0.5032239886959108,0.45892915656579725,0.0,0.12460464554577189,0.025024189652259277,0.011877768733668637,0.3295669102603385,0.2970462402897944,1e-12,1e-12,1e-12,1e-12,1e-12,0.02695507663743676
1,1,9,1,0.4778832645539198,0.1002793903021012,0.0,0.6645897849922379,0.1003094861559347,1.5740042535321482e-08,7.32591076184888e-09,6.020794792993229e-05,0.8462327211967535,0.9999999999999865,3.771466490075804e-12,0.6666666666666669,0.2636363636363636,0.17273122644244712,0.48,0.2575757575757576,0.10513083680944622,0.09742358941519198,0.21209811372115625,0.3226975601106188,0.23357181621840695,0.10425319830602961,0.1700435511354828,0.37441412029317106,0.2888674676385848,0.24762747785271477,0.38453287972789596,0.4873512539120648,0.4265927848179859,0.273615865501529,0.30891505074271264,0.5278613540965643,0.496524542191406,0.5517304451791649,0.025510204081632668,1.475608340860111e-07,0.0538922155688622,0.2857142857142855,0.8087913521895294,0.7674782341189577,0.9406690624119335,0.31407235388994553,0.6891540956655182,0.8023992134942243,0.9428835539144348,0.8772904483384247,1.0,0.058903648705955214,0.13754441062454248,0.1660029238891818,0.4097238908971001,0.72227000845808,0.3336783077898934,0.7680696750959272,0.8117191397118724,0.6512735532939699,0.7358109473536393,0.07326135650196065,0.23156113009447188,0.037873143290880984,0.14628623082816317,0.0,0.06761751633170876,1e-12,1e-12,1e-12,1e-12,1e-12,0.11908819544503368
