feature,importance
mhl_mean__c3__lag_1,0.007647971281333963
d_mean__time_reversal_asymmetry_statistic__lag_1,0.007389052418363483
d_mean__variation_coefficient,0.007347070162915476
"d_norm__fft_aggregated__aggtype_""centroid""",0.0072501485532939286
"d_mean__fft_aggregated__aggtype_""kurtosis""",0.007070792795116374
"d_mean__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""max""",0.0067307038259440295
"sigma__fft_aggregated__aggtype_""skew""",0.006646439588496697
d_mean__time_reversal_asymmetry_statistic__lag_2,0.00627903050332132
mhl_mean__c3__lag_3,0.006105935172748253
mhl_norm__mean,0.005994222253959689
"mhl_norm__fft_coefficient__attr_""abs""__coeff_0",0.005903874278343103
d_mean__mean_change,0.005728194657393656
mhl_mean__quantile__q_0.2,0.005663040782174787
"d_mean__linear_trend__attr_""intercept""",0.005651850988928758
"d_mean__fft_aggregated__aggtype_""skew""",0.005631102920797479
"d_mean__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.2",0.005601859640150917
d_mean__abs_energy,0.005566104865146511
"d_mean__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max""",0.005309966438736112
sigma__c3__lag_3,0.0053030047385448685
mhl_norm__c3__lag_1,0.005042012589081791
"d_mean__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""min""",0.005004603541318936
"sigma__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var""",0.004911437694977881
sigma__c3__lag_2,0.004853338156914448
"pc_norm__cwt_coefficients__coeff_7__w_20__widths_(2, 5, 10, 20)",0.004850793324475793
mhl_norm__abs_energy,0.004843691686535
"sigma__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""",0.004807001898663024
"sigma__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""",0.004775696901167354
"d_mean__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0",0.004609012403710983
d_mean__absolute_sum_of_changes,0.0045123786758415356
"mhl_mean__fft_coefficient__attr_""real""__coeff_0",0.004504077823073807
"d_norm__fft_coefficient__attr_""abs""__coeff_0",0.004452810836298464
"d_mean__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""mean""",0.004428640182922825
d_norm__time_reversal_asymmetry_statistic__lag_3,0.004356423218464106
"d_norm__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.0",0.00435104136174196
d_norm__energy_ratio_by_chunks__num_segments_10__segment_focus_9,0.004342121542524143
"d_mean__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.0",0.00431564332246038
"d_mean__fft_coefficient__attr_""imag""__coeff_7",0.004254950487689913
sigma__root_mean_square,0.004247079022678885
"d_norm__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""",0.004240656324295802
mhl_norm__quantile__q_0.2,0.004210768358939857
"d_mean__cwt_coefficients__coeff_0__w_20__widths_(2, 5, 10, 20)",0.004185090382232596
d_norm__root_mean_square,0.004178789440997011
d_mean__mean_abs_change,0.004174376159389901
"sigma__fft_aggregated__aggtype_""centroid""",0.004164564968208031
d_norm__mean_change,0.004150822145013099
mhl_mean__quantile__q_0.8,0.0041015725259478985
"d_mean__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""",0.004086888114300143
