fid,iid,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.costs_runtime,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,ic.costs_runtime,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.costs_runtime,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
7,2,2,0.8975906210706085,0.5977219441596884,1.0,0.0022215,0.7907650632018519,869.8730783659288,40.83465653536845,117.96977749496476,2.866697608752557,0.9148708849025312,0.8718440580779931,4.076999196570438,0.9959752044035158,0.0083235,0.5712322432278656,0.6710496211534913,0.7327313181476752,0.8229027026898332,0.5827926633566594,0.6364931139477554,0.7121663741346133,0.8053910192466485,-3.776261273202401,-2.896742189130134,-2.354077621760634,-1.559560409334491,-3.69616889446361,-3.2193363664451,-2.540566110423015,-1.7231898351941646,0.003321,0.7991900627445495,2.457457457457457,40.4209583979631,1.8668668668668664,0.4798387096774194,0.131821,0.8262716091237956,0.863163948848594,0.6318007992392913,0.1904035124229309,-0.3427967597627239,0.0138675,15614.3971441007,40.8774405499,19.3403207248,125.9859575544,11.7631353592,8.4910191082
7,3,2,1.5535423096427878,2.372141225476564,2.0,0.0022034999999999,0.7905041947729984,1225.559708411256,16.005391665207654,231.06252453848955,14.74675655375935,0.9490835994145744,0.8385145387340013,9.72525193549209,0.997440321425505,0.008243,0.6136073989879365,0.6906197049428939,0.7563196574769253,0.8396300331345359,0.6197108684982016,0.6629835436354159,0.7374243422721369,0.8283150319087815,-3.4033893642537385,-2.724813220183343,-2.1457206505927795,-1.413087364960166,-3.3602308314811857,-2.985475205282909,-2.3245674323432617,-1.5151832398580938,0.003281,0.7642906881236369,2.787787787787788,49.75217212830911,2.027027027027027,0.4879032258064516,0.1316155,0.7854633853562974,0.8563265379702343,0.6177073022358688,0.1931727026533053,-0.2997576775636424,0.014553,23917.660034697,45.1022156546,41.2163622324,145.1872966644,27.5238942095,17.4706789888
7,4,2,1.2097096252779531,1.9792316012671936,2.0,0.002188,0.3354709735337563,578.9960848684339,5.594815075947619,50.51069147125577,9.101400989253593,0.7748143353425139,0.5918740449786277,7.806640175905775,0.9938605977755808,0.0082635,0.5734087147776468,0.686745868506798,0.7352857881631951,0.8239914912208601,0.5853367905703861,0.6669313884153356,0.7081409904013414,0.8060457993869866,-3.756762913380007,-2.7595415753248043,-2.330801353461058,-1.5482444575624692,-3.674345349101833,-2.942674457889244,-2.577858637903825,-1.7174286946082011,0.00336,0.8214148608949705,2.3673673673673674,30.65395295056529,1.7367367367367366,0.5080645161290323,0.1297285,0.8243512719957762,0.8638146121412729,0.6233729885323656,0.1906620125867529,-0.3966734895065607,0.014695,14031.0610565661,39.9660364314,39.4838728785,195.0927209677,13.6638374252,9.8717134618
7,5,2,1.516631663778554,2.8700738573740256,2.0,0.0021999999999999,0.1908379759578261,555.9050894456204,8.588096088431861,44.53368195446628,5.6168307115925655,0.771779736308578,0.4543905287566983,2.919794922667486,0.993669295994611,0.0082759999999999,0.603395115603313,0.7318990101216956,0.7813943666633241,0.8440308919870823,0.5965956043447378,0.7082440363946145,0.7648900383729391,0.825950997243176,-3.490936245814593,-2.360389497601407,-1.924266209778919,-1.373119035304855,-3.5720975794874925,-2.579958040426156,-2.0764852639724776,-1.5473638578466455,0.0033355,0.8131224267659798,2.4074074074074074,29.27294835042819,1.7267267267267268,0.5181451612903225,0.1304584999999999,0.8097175760950188,0.8630568839640672,0.6056158737048911,0.1946770198736891,-0.3701906302506954,0.0157585,14468.5264568933,43.5063591037,43.6344962458,152.0437250029,11.6573552307,10.3245975402
8,1,2,1.0802588769875752,0.6763824870551371,1.0,0.0022195,0.3618047333020581,69667.4011435551,1128.8466916174846,7515.960256161051,6.773836429711505,0.4022889687140778,0.8516345336388683,27.498729242712837,0.9735865070908174,0.008337,0.5664678856795573,0.6266614266543566,0.6789339436247102,0.7645465010317776,0.5609540952200189,0.6186038016194243,0.6653357681166473,0.7585129007569709,-3.819520004122479,-3.2845799383878136,-2.827474030903347,-2.0734682155692634,-3.876128236330973,-3.3777866190708643,-2.968654521991009,-2.1328038327318,0.0033655,0.809995234688718,4.6996996996997,5354.620899273613,4.049049049049049,0.564516129032258,0.146094,0.8417633304181767,0.8668646773567523,0.6169973766838355,0.1932786286812196,-0.4561244864458285,0.0150135,11.7925183031,706.6475526794001,60.7606669536,3370.6199046861,148.15305170189998,66.9942090559
8,2,2,1.3033166639614326,0.9629579150107844,1.0,0.0021955,0.6580740860693183,176888.28167085303,1739.5383177716549,46196.832734182906,26.724424105316857,0.6680942380587029,0.9467307015843542,58.68591954621378,0.9972444705169344,0.00823,0.5284102455395459,0.599851856137932,0.6540538508462541,0.7791256987521684,0.4917529038549059,0.5805248104317997,0.6329344487810087,0.7726825260879122,-4.150902187544352,-3.5265276129119463,-3.0477590383915567,-1.94533039586074,-4.501410397133778,-3.72274634446182,-3.247917120781559,-2.017176984252659,0.003248,0.7592663765935924,5.130130130130129,8490.415204088755,4.31931931931932,0.5262096774193548,0.1466515,0.8524241677172741,0.8663935175543964,0.6374507715330748,0.1875700549250917,-0.363889789453391,0.0138775,7.8616788684,762.5753096224,189.7884017778,1288.3361850737,58.7043119164,38.4650955677
8,3,2,1.115802373585992,0.9009203763313244,1.0,0.002183,0.5987921117921795,163051.83650952042,3083.8510003123465,30841.577957298552,9.505287797301506,0.6175772199549182,0.9230224421407208,67.52281301499569,0.9957983602973024,0.008146,0.4868733875056888,0.5936351197318728,0.6601952403961935,0.7650542587069521,0.4845677774185417,0.567820029215879,0.637403910595064,0.7588593821198507,-4.520714459284795,-3.5789887286951467,-2.9931156800339336,-2.068914959369021,-4.565417329691435,-3.83698835479149,-3.217816236612548,-2.1384391406056733,0.0032205,0.7775322901830608,5.03003003003003,11736.276837361198,4.34934934934935,0.5161290322580645,0.1460584999999999,0.8541570892312793,0.8660941755116114,0.641836018040953,0.189833641498713,-0.4098002056802768,0.0132435,15.7233577377,681.6090232559,20.5467312378,1382.4099338209,27.1593466685,35.7821360044
8,4,2,1.1011484143743877,0.747454073000287,1.0,0.002182,0.5774428999289964,156168.28416166172,3100.779796001893,31476.219502904634,9.721059521585545,0.5946306502320269,0.9159827331535706,44.35249268117593,0.9953375274178692,0.0081125,0.5103149241081737,0.5715012523029427,0.654415865502177,0.7693442986098487,0.4951752051611443,0.5649236958901982,0.6362201506433425,0.7661719207780493,-4.307641399273807,-3.769374367590383,-3.043217711580936,-2.0299051149114806,-4.476354600758526,-3.849128515941899,-3.2208955694953385,-2.073858209807865,0.003224,0.7769440178798124,5.03003003003003,12289.957051149482,4.33933933933934,0.532258064516129,0.144782,0.8609660201026852,0.8672420026285519,0.6370981605873025,0.1884690907267699,-0.400589543100235,0.0134435,35.3775549085,578.288775052,35.3145979541,1574.6265448383,35.1708535505,43.7236303308
8,5,2,1.0596621323420634,0.745766439081027,2.0,0.002172,0.6119104159481314,173415.68163599994,3137.051239210172,29131.332952623776,9.224064713233036,0.63101968355757,0.9312150855983136,41.81985787989306,0.99611522052244,0.0081495,0.4848884277390802,0.5733700587421902,0.6547272028494817,0.7697960553711196,0.4707119352897195,0.5666675326390209,0.6487832403769326,0.7616248876933902,-4.539830482486,-3.757895997349413,-3.037730639287016,-2.027660585322589,-4.705927456146005,-3.833997041147936,-3.0972785218478966,-2.1099158428817413,0.00325,0.7665688810758564,5.050050050050049,11195.643194838794,4.369369369369369,0.5241935483870968,0.146277,0.8649188880087271,0.870783218409247,0.6402224806580397,0.1854129371372694,-0.397758363429965,0.014131,19.6541971715,456.5360741766,46.4860549577,1047.8530548165,30.6107830133,54.6015680756
9,1,2,1.972818174642852,5.028174869894763,2.0,0.0021895,0.0608468852553717,74567.52834129937,495.7772156328815,6312.368680312085,11.439138342678806,0.3195399805977292,0.5597141606353402,1.6430291305624107,0.8590074758571713,0.00821,0.5090516268544221,0.6535354672696334,0.7153086076100714,0.8008340958751983,0.4925993923628597,0.613200737892669,0.6649701399269582,0.7764090069804847,-4.324433233827626,-3.0507216563615907,-2.506833700274432,-1.753536529233489,-4.487429276009931,-3.430982336666495,-2.963296436291249,-1.9804128044624116,0.003249,0.7809040754047241,4.87987987987988,5739.50063679265,4.049049049049049,0.5383064516129032,0.145842,0.880425806597706,0.8707787246493325,0.6461358266935903,0.1883393991463399,-0.399549427261398,0.014249,15.7233577364,809.4777497028,17.509491869,1446.3925083420002,20.0807634964,58.415850755
9,2,2,1.997230376359031,5.285780464007105,2.0,0.0021535,0.0491472520716762,72143.13437387891,455.4721075488257,4740.216454631227,11.038786481290789,0.2475795075230465,0.5718498880922083,3.0380430228658986,0.84047554659114,0.008116,0.5293506326142883,0.5959671354220861,0.6670322676649763,0.7705069040972066,0.4995006521514405,0.5729219861316603,0.6373833981113775,0.7556825622589063,-4.143852139973898,-3.5585537065019053,-2.9334183846334314,-2.0208399068524714,-4.436711694549495,-3.781658962228234,-3.2156850071668988,-2.1681224937662287,0.0032305,0.8072498653551518,4.849849849849849,5354.620899273613,4.059059059059059,0.5423387096774193,0.143842,0.8723937544541136,0.8704031083719755,0.6294535607018121,0.1862454586825658,-0.4167971828686579,0.0139655,23.5850366046,596.8392749509,25.5252119952,1399.8547644652,18.9807588306,52.8555079911
9,3,2,1.9765391717863965,4.882210261189634,2.0,0.002195,0.0662400537771503,73895.19104889696,441.0203485943728,6069.565443951446,14.342432246831756,0.3310272942216372,0.5436585755987509,1.608006878460131,0.8479757808488467,0.0081824999999999,0.5278213530648617,0.6209284519357563,0.7033775671198114,0.7911209382150355,0.5255197944163063,0.5997147808222032,0.6607795385406241,0.7705471962137386,-4.154193067761545,-3.3382715427393848,-2.612580015888601,-1.8379569181240851,-4.199033885204692,-3.5535363544441605,-2.993983478452157,-2.027417480569638,0.0032225,0.7958293161696474,4.86986986986987,5739.50063679265,4.0690690690690685,0.5584677419354838,0.1440535,0.8635210881976356,0.8717386923952397,0.6266751052282622,0.1851231443343435,-0.399054269605302,0.014123,19.6541971705,696.4028479195999,29.1475370259,1253.5342785078,24.3063053354,42.9435809746
9,4,2,2.172424204855208,6.388054143308792,2.5,0.0021535,0.0661106480269317,73187.44624543967,547.5376527756059,5749.527216203631,10.705025937287427,0.3196003275665847,0.5385912034155687,1.8034618527420856,0.855646130735817,0.008132,0.5631882496021448,0.6406741354316232,0.6953345837547782,0.7968820820642658,0.5576436706406336,0.6032643451147628,0.6751549853033423,0.7780259418052768,-3.844917951164424,-3.162966223461062,-2.683485480196948,-1.7870217646326525,-3.9191569766566072,-3.499635622238124,-2.874262191319464,-1.9580875525396064,0.003208,0.7947665761648774,4.87987987987988,5360.311210633185,4.079079079079079,0.532258064516129,0.143196,0.8571218820392463,0.8676676981680673,0.6140267715552119,0.1922696171393298,-0.3965693816196116,0.014311,11.7925183023,951.2044257387,37.6603978961,2462.9388787994,26.0572804179,53.9226830737
9,5,2,2.039612741378262,5.3727167534468245,2.0,0.0022045,0.037245621210319,73912.55151220912,1026.191517316832,4514.748438639012,4.954325482167608,0.3344975773319995,0.5390069950843707,1.6036410728901749,0.8386352248165679,0.0083105,0.5354172671268411,0.6272003471020317,0.6800149211596864,0.7887323358540783,0.5109673465217148,0.5916210354543694,0.6402953248818952,0.7618239188392151,-4.090423436767544,-3.2815641418967463,-2.818005112036308,-1.860202588252258,-4.331542595974489,-3.619568282170057,-3.184646922336025,-2.1110935591125277,0.0032565,0.8001686854410026,4.86986986986987,5480.927891062825,4.049049049049049,0.5504032258064515,0.1459375,0.8617855672199293,0.8673352986693866,0.6224591028929736,0.1923176855686518,-0.4136825801504789,0.0142405,7.8616788682,827.697229429,27.9039578539,1995.0473302194,32.926389228,49.8078122768
10,1,3,1.7628611749869263,2.6174477073554763,2.0,0.0021939999999999,0.6290904275483399,14211687.725793436,211186.27753048687,3473166.218788312,16.76561708556524,0.9212179453565889,0.7129651026194992,11.793011922232214,0.9948032247070752,0.008249,0.727003972637567,0.7887106909792536,0.834240402222423,0.8887807554915405,0.6967453166280231,0.7861871682023974,0.8209557676645505,0.8841195384722385,-2.404642312478577,-1.860721784118565,-1.4595521552202722,-0.9792537543911362,-2.689881520828477,-1.8965395730683183,-1.5876998315325124,-1.0290328618942106,0.0032779999999999,0.7652427595174014,6.991991991991991,760319.6776925696,6.171171171171171,0.5080645161290323,0.1596155,0.7174877437457778,0.8432508792441672,0.5641683499756331,0.2024261016370637,-0.2639511817035553,0.01696,0.0014758884,78523.6288702811,3147.8983263742,159940.5603216796,181.262174335,26171.497409951306
10,2,3,1.6998635125111878,2.4160774237436087,2.0,0.002144,0.6643857415814853,15598295.887751086,1113537.838093786,3231732.7793929856,2.920450089408284,0.9467414813546848,0.716401918034135,6.364183765173933,0.9937742462537198,0.008123,0.6936510556264723,0.7762561451791684,0.8153622997614576,0.8884865027216613,0.6957227559634384,0.741575677410201,0.8002687697789421,0.8845309230642604,-2.698535589068528,-1.9708017058098295,-1.6259607710838022,-0.9823880002911008,-2.6987113383773598,-2.286183348827412,-1.760371410204197,-1.0228072098077043,0.0032005,0.7581686756422739,7.03203203203203,719980.1450409258,6.17117117117117,0.5100806451612903,0.158527,0.7183141559312982,0.8460305994783912,0.5488488106988856,0.201099577419003,-0.2697890153565992,0.0164069999999999,5.59931e-05,102428.3320995199,4062.7617548966,212431.7087857729,1108.9480926732,8833.6924098034
10,3,3,1.2647394473358131,1.0119725357770135,2.0,0.0021785,-0.0036111212919342,8466924.055268168,40834.29584150482,273215.3301180511,7.821706219916972,0.4764769454863756,0.5633444305265918,48.02680825437642,0.9978035216778108,0.008218,0.8505671430550958,0.8396455810814509,0.8770949172051936,0.9000284700727688,0.8837788481392693,0.8404932611869561,0.8756805952359961,0.8954879848953612,-1.314358913124777,-1.412440209753242,-1.0827285993521758,-0.8800650736594471,-1.0263591330980537,-1.4129330970831937,-1.1027091343810405,-0.9265677649493638,0.003244,0.7825984578608408,6.79179179179179,717700.152438222,6.19119119119119,0.5262096774193548,0.157855,0.68111214101773,0.8387690189209777,0.4917384526107474,0.2126633234023027,-0.3871246473716624,0.0174425,0.0003830677,48445.1896289465,2677.0897413638,69906.9426409299,263.9346117498,3831.7035142858
10,4,3,1.8750461552835067,4.07935323253722,2.0,0.002201,0.7923839427317285,24413537.855171803,405923.4153840538,5656328.392779675,14.104004205559772,0.9498928181605756,0.8315408900126355,20.85988867071008,0.9939444073839784,0.0082755,0.7257578002416196,0.764716110592506,0.7992562153321341,0.867984653319795,0.6852510825422702,0.7457631430240641,0.7885848621657843,0.8625490162743585,-2.4144435941263875,-2.072209284824662,-1.7669227734913568,-1.1625657105098446,-2.7942039482855354,-2.2452775060682177,-1.875839801276442,-1.2187145414197325,0.0032709999999999,0.7615401353673187,7.192192192192191,1177798.701197118,6.35135135135135,0.4899193548387097,0.1617925,0.7350298608861469,0.8448504515320655,0.5955129292247171,0.1990613376770255,-0.2856454567484,0.015408,0.0003110964,86495.2202775353,6558.8926470131,280734.7855163235,1007.6430282268,4327.3957425342005
10,5,3,1.8654616383345703,4.1806968394342405,2.0,0.0021945,0.7607415084306823,20643663.80202902,1446871.879764384,4527230.981919782,3.107492171385263,0.9488009382281553,0.8079184439682615,29.16542343341973,0.993749961699961,0.008156,0.7428541101457324,0.747585525796543,0.8085537327506223,0.8528713183561772,0.7475339313420744,0.7345258013211271,0.794148976355711,0.8552528061334126,-2.2637949349732964,-2.2249312028387545,-1.685776683808573,-1.29603857251055,-2.2306600854032546,-2.3510039671486345,-1.8188737819943368,-1.2833500393200592,0.003236,0.7552003694268993,7.162162162162161,1026767.9102014856,6.261261261261261,0.5040322580645161,0.16152,0.7331549687225569,0.844190617973297,0.5718522473563905,0.2019774309681432,-0.2703917695657383,0.0155719999999999,1.76343e-05,55726.2264293209,6117.3094420046,159949.195321662,1461.3720625584,25354.813967231697
11,1,3,1.656417356671848,2.154921352692449,2.0,0.002204,0.6417885413458788,13662183.915291078,257678.2558576256,3806177.460740187,14.641221051916798,0.8841929852858734,0.763241544084604,43.584462363217625,0.995821301693962,0.0083015,0.8840230127537139,0.9220016970341828,0.888898642901245,0.905562693375826,0.8976824761635005,0.9359376540267006,0.8937426442153645,0.9038351159680332,-1.0210656810878942,-0.6872340538747821,-0.977769034892225,-0.8317491553163596,-0.9053238309319748,-0.5685860090561228,-0.943369262205783,-0.8514839003813961,0.0032294999999999,0.7556083580274273,7.03203203203203,618375.2043527407,6.17117117117117,0.5262096774193548,0.1590465,0.6520493248592113,0.8339708890662307,0.5089403264189905,0.2125938326040736,-0.2749741435436031,0.018293,0.0009377658,680.1278012162,475.2115859642,818.8829454553,76.7221615677,382.9304198433
11,2,3,1.9342540298852529,4.2225389333457,2.0,0.002214,0.3695305717922258,9788536.98498349,221395.540103049,1673959.371495898,7.579874148283089,0.8849270517269668,0.5047619156944421,21.988774116491005,0.99735014523485,0.0082694999999999,0.9330039968408544,0.9398648482190488,0.9459261047617592,0.9429482367380776,0.9067449963066928,0.935190657465421,0.9381451501432452,0.9411047455565827,-0.5897135871700154,-0.5296984751229274,-0.4764655744631483,-0.5021842627194939,-0.8244300148022536,-0.5732606021795537,-0.546290487057191,-0.5212735376190585,0.003281,0.7704829718304782,6.89189189189189,632289.7629442405,6.101101101101101,0.534274193548387,0.1598185,0.6226246713557227,0.8309475820232183,0.4792797306643074,0.2163540221286279,-0.2813316459896188,0.020336,0.0008090423,1193.9851262356,672.3008802056,985.5897049399,166.3511536811,726.9128718336
11,3,3,1.6280816833506289,2.1310719564049747,2.0,0.0021855,0.6789985733346129,14585947.636369132,222177.91997206875,3886316.7757769465,17.540028909992714,0.9178103426816532,0.7570384431017441,44.95070052255036,0.9946196922323368,0.0083365,0.9281872290350476,0.8841362837254413,0.9024785958524768,0.9030812944864256,0.9556849867589614,0.8665592684653709,0.8970516981240765,0.8981115941449956,-0.6323549638997523,-1.0192050460817206,-0.8587380652857539,-0.8533131647793155,-0.3930069943706478,-1.1814435363652454,-0.9133645058746818,-0.899894151890035,0.0033195,0.7568494575263173,7.03203203203203,662119.1829532033,6.21121121121121,0.5201612903225806,0.158816,0.6387521175858483,0.8304730716815204,0.4977003149504765,0.2152226902292983,-0.2795395393351358,0.0190735,0.0012406739,683.5165014591,429.681378974,674.8707043294,75.8377438216,428.8958899211
11,4,3,1.6617868027883105,2.8729845434477457,2.0,0.002162,-0.0091940317010807,8082793.283106417,26626.2627376234,258906.68467219232,7.069404174209184,0.725633307199127,0.2625796224890839,27.45469146494922,0.9975668450801618,0.0082584999999999,0.945378990028554,0.9580997386056735,0.9583375254026164,0.9530408432783743,0.9384033775914088,0.9634301029756532,0.9567178654309184,0.950876555379378,-0.480995007841849,-0.3689718911782709,-0.3665685405931169,-0.4136291083984194,-0.5461910964501309,-0.3236316871490912,-0.3827895485322611,-0.4332532534140343,0.003223,0.7724826360645538,6.841841841841841,589889.6425508494,6.11111111111111,0.5282258064516129,0.156779,0.6099588640379073,0.8270659082124039,0.4526407816687736,0.2222154587874688,-0.3213424479734686,0.019094,0.0010873481,1080.9299812396,743.7657636036,1004.5735320452,355.4176938703,872.0487443244
11,5,3,1.698111533985115,3.155377526696156,2.0,0.0021444999999999,0.0294288142226692,8321832.576023819,58177.91944498917,560709.2061579821,10.48649878293326,0.5702319840695167,0.4842651564954592,77.54360733711455,0.9977137697636222,0.0081725,0.965778556893046,0.9061778793212484,0.9065097274888873,0.919904480964418,0.9892502124562044,0.9073868248084886,0.9109430341842903,0.921279967739904,-0.3012032408415174,-0.8264359216562358,-0.8230832227355727,-0.705447697802108,-0.0953375946267502,-0.8205621975716788,-0.7906258355787283,-0.6981879404828728,0.003153,0.7839304610147758,6.841841841841841,617718.7597338489,6.13113113113113,0.5241935483870968,0.157437,0.6019938825419529,0.8317456268142784,0.4577357504785998,0.2132084593318587,-0.3588952071898931,0.019413,0.0006105677,709.0923331974,415.1871475895,733.0924829306,96.8894600075,550.6309242904
12,1,3,6.778337533969204,54.27590631071062,5.0,0.0022375,0.2107434184530638,623338802.677562,38154588.16403864,228046466.2311746,5.282444739202643,0.4526696310257482,0.2592860348891034,8.14085116456226,0.6837969206722074,0.0082519999999999,0.5301997230960818,0.6158500193850316,0.6944231461615904,0.7972812846293389,0.5174882718514482,0.5961723594681281,0.668918018952704,0.7873423649328939,-4.139688592790407,-3.380114940167668,-2.692610149358463,-1.7853439546979306,-4.273144248930956,-3.573305739737954,-2.9315015327051244,-1.8833812917358117,0.0032725,0.7611759310066237,9.584584584584588,4916903.577628021,7.142142142142141,0.4979838709677419,0.167752,0.8566904384209557,0.8673514526128632,0.6450708040777279,0.1863622490610778,-0.1437981603943438,0.013384,393985799.56918937,2051504.202076588,127.0560657266,251442.577605269,162.2815937266,1829.7859483453
12,2,3,3.963889748851319,17.857318012556686,4.0,0.002188,0.4848767853456953,765780917.4700885,80639276.18097463,242869343.35627776,2.803970407950376,0.7724820863958353,0.558631722917518,7.902583574766847,0.9199051945005954,0.0082485,0.4935940986902163,0.5771119687809383,0.663299843196553,0.8019680945461825,0.4873987709999257,0.5670899477102329,0.6484744026297533,0.7972108845050052,-4.461569388066323,-3.722300354796463,-2.963668410446007,-1.741972438882383,-4.549903703218513,-3.833111038896575,-3.1209570005160523,-1.7872970805526125,0.0031964999999999,0.691978977013342,9.174174174174174,10112991.381550616,7.692692692692692,0.4879032258064516,0.1688069999999999,0.8457204716579423,0.8631949104033152,0.6444618131197355,0.1923848434103734,-0.2333105506057669,0.013427,7275688431.239005,3066466.0203439062,107.5573195145,440191.3750199155,71.0872005035,1405.0587097793
12,3,3,5.174770123368338,33.4878477438523,4.0,0.002212,0.3623004930499498,1747465829.2236638,135778152.9777981,682159061.106369,5.160582076250455,0.6416175887977137,0.4362511590403591,12.852474057365692,0.836577859225683,0.0081855,0.5161799377079459,0.602793764283404,0.6844664958666759,0.8078944987312646,0.5306808751348657,0.5861115244202124,0.6729372687954975,0.8036464981114841,-4.259116180467405,-3.498326863569269,-2.7760365181412063,-1.6924894571644646,-4.144556548466968,-3.670068586208506,-2.8860845974016005,-1.739201908659192,0.003279,0.6750119153894979,9.724724724724725,7453034.781358823,7.872872872872874,0.4919354838709677,0.1717485,0.8357382725677517,0.8641661852622986,0.6382240205728953,0.1895130080241638,-0.2113339944769525,0.0136084999999999,6826047207.793834,1942108.0861952857,92.5010669211,697585.9849005162,53.1515685863,2110.1877232308
12,4,3,5.1375473408584735,33.1909203079648,4.0,0.0022075,0.2654673300280075,951639179.51756,19203929.257415604,336174878.3703455,23.30140402530651,0.4721658219826643,0.3546493368235057,9.540103573922824,0.7405979690953486,0.008182,0.4557606274339949,0.5782023801254437,0.663180864322678,0.7836841496915941,0.447141722670352,0.5780962954363305,0.6586527327564969,0.7818907040299417,-4.792702686812847,-3.712214615106352,-2.965854879293196,-1.905220794421575,-4.879502220903829,-3.746790261902573,-3.028149986879961,-1.9287359574573908,0.0031875,0.7022234469036368,9.464464464464465,6267754.685479783,7.792792792792791,0.4939516129032257,0.16906,0.8538255613904714,0.8629658289567512,0.6494751882330869,0.1903150899158533,-0.2150190716414641,0.013278,3780072642.23455,2449439.0815601894,50.9517411122,413178.7572440148,71.4711590317,1123.9275458041
12,5,3,6.314067804923903,50.011336417082646,5.0,0.0022145,0.2000537244854935,393142349.02710366,9838710.579955429,154357912.34559107,19.716406971461467,0.4113261941519981,0.3037063068187783,17.21852556383002,0.7297624829800929,0.0082235,0.6083451178114878,0.642746010836408,0.6953828830483093,0.7905328562699303,0.5963457688905409,0.605448661324844,0.6663251560023562,0.7657756393333379,-3.4497128186672685,-3.1426059920805294,-2.683818104244249,-1.8441886835746404,-3.5765086816471534,-3.4965302014433304,-2.9477785731169357,-2.0742871590463965,0.003253,0.7500875577735295,9.254254254254256,4916903.577628021,7.152152152152151,0.5362903225806451,0.1678919999999999,0.8591230303164574,0.8662751216886543,0.6355813414440088,0.1888539657966271,-0.1702258248477179,0.013655,2197973949.741618,2552540.713549887,104.5353119598,307439.4986346576,69.9469791196,1585.5910655097
13,1,3,0.2999702846143552,-0.3865779781846767,1.0,0.00208,0.7380072134074129,1585.9618392109032,19.53876967031841,126.58750777714188,6.592309608432965,0.8497966735520324,0.8708496455949768,4.091693030334819,0.9900015964792386,0.0079744999999999,0.533625054331913,0.6277388623715997,0.6977418637557711,0.80482283824856,0.5366890118548283,0.6014959926179291,0.6809341126179069,0.7956304223004972,-4.106478647285918,-3.279707064194628,-2.6588791103747376,-1.7193034165158947,-4.104443665747136,-3.5299368552123065,-2.828934709852508,-1.8092550198829511,0.003155,0.8214953416693627,2.4074074074074074,50.95279156493116,1.916916916916917,0.4919354838709677,0.1243835,0.8514916669037496,0.8653777599265897,0.6306169869671094,0.1908181634336863,-0.3860278892044699,0.0128845,0.0214947053,1297.8355777597,111.6010877645,1567.0671586395,77.8556627459,153.108857877
13,2,3,-0.0652656087562496,-0.3922583005919573,1.0,0.0021485,0.8255862861221516,1600.9595189584147,41.6661880294996,113.7085363614783,2.7500046826262112,0.9047018559507708,0.910165966379088,3.2778770032744324,0.995095835411,0.0081505,0.4852366567759119,0.5896645383235467,0.6743581523479809,0.7992264931984743,0.4890723708817764,0.5735409258672619,0.6555333774939031,0.7910172717493076,-4.532456245783909,-3.6138362152768737,-2.8668541731194788,-1.766467630874879,-4.523083833888514,-3.785797917192939,-3.039318123909136,-1.8438645147995985,0.0032335,0.8172548523886809,2.3273273273273274,44.324785912404,1.8468468468468469,0.4939516129032257,0.1274885,0.8573060690920546,0.8690917964709826,0.666344450327392,0.1814561246738213,-0.37827173977499,0.0133465,0.0093929692,1264.7572353698,196.1092932109,944.3239504955,19.0898596679,182.3636851242
13,3,3,0.0958408600038213,-0.6389519982567771,1.0,0.002137,0.957221274339026,1881.5367026191675,12.740628032105876,200.60067597644917,15.505998938287409,0.9748596879538256,0.9771233058851448,2.979619308537455,0.998149915298393,0.0081915,0.5171337005648208,0.6527669762913746,0.726475198338146,0.8230586944593776,0.518473454367235,0.6244973196535563,0.715470108005668,0.8120214193335775,-4.25354204629086,-3.055755202650136,-2.4078322571344137,-1.5580849824545484,-4.261678865199381,-3.3254821637311194,-2.519112330853565,-1.6621968772014806,0.003224,0.8208436067855047,2.427427427427427,64.09244019356457,1.9769769769769767,0.4838709677419355,0.1298665,0.824202202054899,0.8628554417638894,0.6555684120801293,0.1908060997759957,-0.3658651620364082,0.0134705,0.0048668426,1310.9553991445,115.4854537052,1464.0674387934,33.6181363952,182.1869995113
