fid,iid,rep,a1_budget,algname,achieved_auc
1,1,0,850,DE,567.3309087364933
1,1,1,850,DE,627.1535790164914
1,1,2,850,DE,341.4162227578686
1,1,3,850,DE,338.3910159892084
1,1,4,850,DE,244.0852958795142
1,1,5,850,DE,160.89981152258625
1,1,6,850,DE,459.9362261358093
1,1,7,850,DE,228.4263855518218
1,1,8,850,DE,477.5181270403921
1,1,9,850,DE,346.7683271917215
1,1,10,850,DE,227.85823449974762
1,1,11,850,DE,256.15767642522337
1,1,12,850,DE,387.6420774804248
1,1,13,850,DE,379.7164745905227
1,1,14,850,DE,486.88697244198596
1,1,15,850,DE,436.9399223747819
1,1,16,850,DE,189.65646446549312
1,1,17,850,DE,548.182290421431
1,1,18,850,DE,491.71446594102923
1,1,19,850,DE,266.79922260674135
1,2,0,850,DE,776.9021336547562
1,2,1,850,DE,1083.994607960913
1,2,2,850,DE,1246.271025809586
1,2,3,850,DE,691.4992398104102
1,2,4,850,DE,797.4901191266734
1,2,5,850,DE,788.8691357415685
1,2,6,850,DE,894.5282110118067
1,2,7,850,DE,628.6793276816231
1,2,8,850,DE,1447.4344345389468
1,2,9,850,DE,839.5983685377487
1,2,10,850,DE,771.2241577278621
1,2,11,850,DE,1587.159570113899
1,2,12,850,DE,1421.9186526463113
1,2,13,850,DE,1190.5835392656202
1,2,14,850,DE,951.0291133730093
1,2,15,850,DE,649.8534523765851
1,2,16,850,DE,693.9191098175509
1,2,17,850,DE,1650.7335160088683
1,2,18,850,DE,1025.9032201397174
1,2,19,850,DE,997.7222079687567
1,3,0,850,DE,1028.6754014193166
1,3,1,850,DE,616.8702972971263
1,3,2,850,DE,545.3461309085677
1,3,3,850,DE,603.1534012083246
1,3,4,850,DE,574.2645284213468
1,3,5,850,DE,839.5612304512356
1,3,6,850,DE,409.097044348057
1,3,7,850,DE,502.94465490936585
1,3,8,850,DE,834.3912016078918
1,3,9,850,DE,592.8217021892032
1,3,10,850,DE,631.3125313743822
1,3,11,850,DE,978.3909325317763
1,3,12,850,DE,675.5682515576716
1,3,13,850,DE,783.4768511604432
1,3,14,850,DE,640.1740766555967
1,3,15,850,DE,558.6485016633112
1,3,16,850,DE,463.08323018243595
1,3,17,850,DE,805.3179207431882
1,3,18,850,DE,1210.3508201468776
1,3,19,850,DE,488.7544643100581
1,4,0,850,DE,468.37889696792683
1,4,1,850,DE,766.61605584486
1,4,2,850,DE,681.4707411820347
1,4,3,850,DE,1070.106476777099
1,4,4,850,DE,669.5241676220628
1,4,5,850,DE,758.6658630379492
1,4,6,850,DE,796.046516154664
1,4,7,850,DE,295.06660076166906
1,4,8,850,DE,1132.9627541028617
1,4,9,850,DE,476.8987764119464
1,4,10,850,DE,433.6851870911944
1,4,11,850,DE,1133.2529271936721
1,4,12,850,DE,1255.5959723279009
1,4,13,850,DE,623.4974401692987
1,4,14,850,DE,578.1481392064201
1,4,15,850,DE,1060.1381227407544
1,4,16,850,DE,764.9898034690942
1,4,17,850,DE,763.8618849149825
1,4,18,850,DE,883.6099725692586
1,4,19,850,DE,756.7685492619444
1,5,0,850,DE,1055.0903891947323
1,5,1,850,DE,364.25067937403753
1,5,2,850,DE,650.4079125253065
1,5,3,850,DE,785.3733365192644
1,5,4,850,DE,1110.215776059979
1,5,5,850,DE,711.9442399492553
1,5,6,850,DE,642.5057923656078
1,5,7,850,DE,743.0413377481447
1,5,8,850,DE,1005.594096724336
1,5,9,850,DE,699.6853276407574
1,5,10,850,DE,296.9664760896707
1,5,11,850,DE,640.8866362878646
1,5,12,850,DE,378.39993939317065
1,5,13,850,DE,895.2048662913221
1,5,14,850,DE,1148.8035318738396
1,5,15,850,DE,485.22017918314856
1,5,16,850,DE,296.72719093902987
1,5,17,850,DE,435.01931963299944
1,5,18,850,DE,517.9896349125912
1,5,19,850,DE,645.804482883576
1,6,0,850,DE,398.53451323095135
1,6,1,850,DE,315.4788591806156
1,6,2,850,DE,1038.2363279594786
1,6,3,850,DE,604.5610288921819
1,6,4,850,DE,531.4562993223732
1,6,5,850,DE,570.6137917355059
1,6,6,850,DE,340.45381119495147
1,6,7,850,DE,576.1513935760333
1,6,8,850,DE,884.7088910093607
1,6,9,850,DE,528.768828773561
1,6,10,850,DE,419.5971637938551
1,6,11,850,DE,382.33312306442747
1,6,12,850,DE,700.8767938114026
1,6,13,850,DE,419.14988048830287
1,6,14,850,DE,564.6525848956014
1,6,15,850,DE,400.28112291604214
1,6,16,850,DE,377.13112025170625
1,6,17,850,DE,341.93157778940815
1,6,18,850,DE,386.98999620746025
1,6,19,850,DE,712.6653456245842
1,7,0,850,DE,336.73389820619445
1,7,1,850,DE,549.0702046071597
1,7,2,850,DE,511.8671337151829
1,7,3,850,DE,604.9838800874055
1,7,4,850,DE,460.57637671375716
1,7,5,850,DE,470.3025136890358
1,7,6,850,DE,264.13776351151006
1,7,7,850,DE,383.7471812485109
1,7,8,850,DE,505.15980444605924
1,7,9,850,DE,312.44337305144757
1,7,10,850,DE,236.00222148905885
1,7,11,850,DE,433.93521466069166
1,7,12,850,DE,413.07541227136807
1,7,13,850,DE,218.47535984483198
1,7,14,850,DE,490.9713566289384
1,7,15,850,DE,256.16837508211347
1,7,16,850,DE,385.64148604258816
1,7,17,850,DE,383.46874694893006
1,7,18,850,DE,395.7544961238915
1,7,19,850,DE,414.2518608138642
2,1,0,850,DE,14855610.217295859
2,1,1,850,DE,8173352.944828231
2,1,2,850,DE,47195381.68629597
2,1,3,850,DE,32588555.48269099
2,1,4,850,DE,39394421.85988275
2,1,5,850,DE,18856933.817761593
2,1,6,850,DE,38173543.7876785
2,1,7,850,DE,17966516.521591976
2,1,8,850,DE,21652540.183112156
2,1,9,850,DE,23427303.055259362
2,1,10,850,DE,8031013.461829773
2,1,11,850,DE,28188326.732156493
2,1,12,850,DE,28127897.745743424
2,1,13,850,DE,7826075.999791797
2,1,14,850,DE,22619820.420432255
2,1,15,850,DE,16324547.810378354
2,1,16,850,DE,25532163.015912145
2,1,17,850,DE,4976398.4029154
2,1,18,850,DE,13686098.531399027
2,1,19,850,DE,20674888.68047204
2,2,0,850,DE,19107246.92690321
2,2,1,850,DE,10222455.829699473
2,2,2,850,DE,13663759.5027329
2,2,3,850,DE,8923727.480422007
2,2,4,850,DE,8441150.382183997
2,2,5,850,DE,4475797.533359046
2,2,6,850,DE,27296703.233597692
2,2,7,850,DE,7087491.387886565
2,2,8,850,DE,21894327.891832843
2,2,9,850,DE,5280735.348574648
2,2,10,850,DE,5623571.2192557035
2,2,11,850,DE,5724598.264990426
2,2,12,850,DE,16456774.495707624
2,2,13,850,DE,13748500.329080107
2,2,14,850,DE,19681844.914749123
2,2,15,850,DE,10903674.68605609
2,2,16,850,DE,4789830.182924834
2,2,17,850,DE,10665562.133663228
2,2,18,850,DE,13048721.123703998
2,2,19,850,DE,7887154.223634977
2,3,0,850,DE,75413820.86048953
2,3,1,850,DE,76736034.04587296
2,3,2,850,DE,20374032.86009063
2,3,3,850,DE,39490759.395298086
2,3,4,850,DE,20694385.12375268
2,3,5,850,DE,18374378.898385514
2,3,6,850,DE,34713104.158250116
2,3,7,850,DE,18702701.120558083
2,3,8,850,DE,19287644.97557099
2,3,9,850,DE,24560019.64029906
2,3,10,850,DE,49989803.36079845
2,3,11,850,DE,18437142.16898317
2,3,12,850,DE,91905136.18582928
2,3,13,850,DE,47371326.240702204
2,3,14,850,DE,21374334.819319252
2,3,15,850,DE,40869210.95642089
2,3,16,850,DE,23247028.96163372
2,3,17,850,DE,45354308.77314065
2,3,18,850,DE,28487479.426951237
2,3,19,850,DE,10273310.481480444
2,4,0,850,DE,85992119.63104889
2,4,1,850,DE,98475298.8923393
2,4,2,850,DE,8971345.06475472
2,4,3,850,DE,40011157.41342299
2,4,4,850,DE,34572342.26712826
2,4,5,850,DE,24955572.663627442
2,4,6,850,DE,34021357.84235275
2,4,7,850,DE,18202214.22465621
2,4,8,850,DE,9861963.627698632
2,4,9,850,DE,27057976.45493433
2,4,10,850,DE,57673019.79201514
2,4,11,850,DE,18592356.37018966
2,4,12,850,DE,104781130.01409924
2,4,13,850,DE,43355399.26041846
2,4,14,850,DE,7384742.302890767
2,4,15,850,DE,107547383.79101282
2,4,16,850,DE,20562763.67737195
2,4,17,850,DE,58847501.40029626
2,4,18,850,DE,40356517.048531756
2,4,19,850,DE,17276992.327625424
2,5,0,850,DE,13472847.874282906
2,5,1,850,DE,6056700.825655856
