fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
5,4,1,1,0.09334624000753239,0.004487623518212577,0.14285714285714285,1.0,4.594729182817709e-07,1.5949094811385942e-07,1.713843986762252e-08,7.559970746063442e-06,0.0,0.9999999999999999,0.21095890410958903,0.13636363636363635,0.42738180342755544,0.14545309849534427,0.1662727467734419,0.16859289352544937,0.14677572918191917,0.18474828537340637,0.19504897235704055,0.20258920569656635,0.18269931361514602,0.119609008390824,0.13470505171446912,0.1063413276414118,0.07998902247283457,0.17649542256382644,0.1896413074030887,0.17770822384772367,0.1586196024525337,0.8248921005813057,0.14066496163682857,7.308705969444652e-07,0.18475073313782991,0.34444444444444455,0.6904874895858493,0.5615515960390312,0.8775616448896759,0.4644264422501944,0.7840999897715708,0.0,0.5470085470085468,0.22727272727272751,0.5951152390780873,0.1517509727626459,0.0917874396135267,0.34799437016185797,0.7053553300257569,0.6899366098101485,0.2863015096233633,0.7053553307899361,0.37702916371031187,0.20036578454752701
5,4,2,1,0.0933142751375275,0.004593073939987857,0.0,1.0,4.5947291828177077e-07,1.594909481138575e-07,1.7138439867622474e-08,7.559970746063862e-06,0.0,0.9999999999999999,0.13424657534246576,0.1272727272727272,0.2546846665323394,0.21147046258162805,0.2080418407588927,0.19977683605650387,0.20368284749226584,0.18017731457902575,0.23136678046005865,0.2227998115810016,0.21429648196634998,0.21130403990112334,0.2042168720971892,0.16846472934907897,0.17043865063643437,0.18687675045103347,0.24272842580122722,0.21617289219653824,0.20953759546489903,0.7528586434734366,0.14066496163682857,8.114434765519117e-07,0.18768328445747803,0.2888888888888892,0.711110385539544,0.5810186238469583,0.906271262441015,0.45949188404223235,0.8033084682100087,0.0,0.5982905982905985,0.3636363636363624,0.5971410006497727,0.39688715953307396,0.2367149758454106,0.4247009148486983,0.8331887242106075,0.8162531718454498,0.3006724598253477,0.8331887249747867,0.3592023904894787,0.3556733721314345
5,4,3,1,0.08825004630936185,0.004408167296431903,0.14285714285714285,1.0,4.594729182817709e-07,1.5949094811385566e-07,1.7138439867622484e-08,7.559970746064397e-06,0.0,0.9999999999999999,0.14794520547945209,0.13333333333333336,0.2750352609308884,0.13619995861621115,0.16229089536027236,0.17077386987133925,0.17342261736967246,0.14521444192184668,0.17637997794073768,0.17873418277725206,0.1947127485491188,0.12114644373777972,0.14217013090357555,0.12126625615270481,0.12159907128072678,0.1377021728634361,0.17175314643753448,0.15408065546077787,0.1720814686622576,0.8039747657866285,0.14066496163682857,1.0525352893443984e-06,0.19648093841642225,0.23333333333333295,0.7438931629854819,0.5760016876252294,0.9030500834119533,0.4266539509598775,0.7822564466218872,0.0,0.3418803418803418,0.2727272727272725,0.36336032388663986,0.23735408560311286,0.12560386473429955,0.42765116656742286,0.5398834930812664,0.5293635439531168,0.12269577856027353,0.5398834938454455,0.1879227598750502,0.07407047894841762
5,4,4,1,0.08757734539053225,0.004186705688050024,0.14285714285714285,1.0,4.5947291828177093e-07,1.5949094811385545e-07,1.7138439867622497e-08,7.5599707460644855e-06,0.0,0.9999999999999999,0.06849315068493159,0.13636363636363635,0.06569159727186652,0.08355139558130786,0.08699873187551405,0.10745701147140962,0.16669116557624575,0.09133653192777624,0.08001790922907703,0.11172414375166217,0.15100224256301564,0.06482891248344091,0.06147526769808298,0.05084124123677236,0.11155455791454727,0.05670928305671763,0.04284515838510217,0.052821487834215586,0.095700331932424,0.7313968870673908,0.13810741687979544,8.548997370989757e-07,0.19354838709677413,0.34444444444444455,0.6220409058166112,0.6203618226801844,0.8967554348721842,0.36977733239131655,0.81496554597483,0.0,0.41025641025641,0.3636363636363624,0.407732293697206,0.31517509727626447,0.23188405797101455,0.32518972174144567,0.6251786781572635,0.6148721079830455,0.17878010517194615,0.6251786785806968,0.20142316147555012,0.20700443229604398
5,4,5,1,0.08048843462129449,0.003212661446137875,0.14285714285714285,1.0,4.594729182817709e-07,1.5949094811385598e-07,1.7138439867622477e-08,7.559970746064289e-06,0.0,0.9999999999999999,0.05753424657534251,0.06060606060606051,0.20451339915373762,0.10462553980960837,0.1962486468346742,0.21654612734450895,0.22140972672900627,0.12106088651633862,0.1839652132010866,0.2110040182787889,0.23041826423935075,0.04123630390301247,0.13150174822051697,0.12124509804787686,0.12325372997982531,0.05731551930945744,0.1196089714430596,0.12633226297086808,0.14714396465173107,0.7595057877883691,0.14066496163682857,7.70135841624789e-07,0.19648093841642225,0.12222222222222223,0.6590153536747216,0.5564725010207034,0.8451641353256623,0.4654648937022336,0.8269059086307775,0.0,0.4188034188034184,0.40909090909091006,0.4033492822966507,0.11284046692607003,0.13526570048309175,0.17469439883232984,0.6176324464327203,0.60934501159516,0.2892878141251367,0.6176324471968995,0.30550103517428373,0.2829656588405352
5,4,6,1,0.09288770762472312,0.005099333829725434,0.0,1.0,4.594729182817709e-07,1.594909481138565e-07,1.71384398676225e-08,7.5599707460642144e-06,0.0,0.9999999999999999,0.11780821917808224,0.06969696969696969,0.394922425952045,0.12997594230003018,0.17317986614755415,0.18937332457174583,0.20131502662644085,0.13651960451012402,0.16840394512439893,0.1782688580288606,0.19325029180740594,0.12857752390394117,0.16753509542073364,0.15615306965289533,0.16649764707451764,0.12155010094059693,0.15541679656820073,0.1449535292408184,0.1618100683164091,0.7559234408677926,0.14066496163682857,9.993072535543569e-07,0.19354838709677413,0.2999999999999998,0.651586276998068,0.5002101386282369,0.8904372161205343,0.4618974479673134,0.7676780203451843,0.0,0.3504273504273503,0.40909090909091006,0.335725677830941,0.22957198443579777,0.173913043478261,0.30345508615014427,0.6362488014046437,0.6226986937644687,0.21540716378313862,0.6362488021688226,0.3005848287791417,0.21340324958780804
5,4,7,1,0.08662130252887049,0.003372637628805413,0.14285714285714285,1.0,4.5947291828177093e-07,1.594909481138596e-07,1.7138439867622514e-08,7.559970746063381e-06,0.0,0.9999999999999999,0.1589041095890412,0.14545454545454534,0.2724370870759409,0.1184015953606779,0.1468244334718471,0.15568271026742608,0.1371585890177759,0.1173745548064517,0.15190892766449315,0.15419698123358794,0.14317351674272483,0.09441336774615172,0.11721052654102071,0.09553318675363764,0.07286239157903762,0.09535356885975821,0.1310485999322598,0.11186943917334846,0.10145515566117735,0.6876752766585965,0.14066496163682857,8.114434765519117e-07,0.19061583577712615,0.06666666666666643,0.63909497052114,0.5696098326601984,0.904850768049152,0.45268341483281144,0.8131093308441726,0.0,0.4957264957264961,0.31818181818181746,0.5087719298245615,0.24124513618677043,0.18357487922705315,0.30364839901477836,0.4050059285894501,0.3929023886273552,0.11700934027220078,0.4050059291928861,0.13847910293721755,0.04683209508273539
5,4,8,1,0.09028999175846475,0.004520442515609635,0.0,1.0,4.594729182817706e-07,1.594909481138572e-07,1.713843986762248e-08,7.559970746063964e-06,0.0,0.9999999999999999,0.0904109589041096,0.07272727272727268,0.2842573505479004,0.23711283427383567,0.2013291884852781,0.263017326763632,0.2649047677757439,0.18911929728785482,0.17881572785362743,0.23805906742479255,0.2596023859562937,0.2293454522292684,0.1886868581291966,0.22565100734979016,0.2254161041345324,0.16737425250474358,0.15711923419056706,0.19872913971836625,0.22201227673679702,0.773906953032538,0.13299232736572889,9.487109932543823e-07,0.18768328445747803,0.36666666666666625,0.7900982334734756,0.5755943455702024,0.8709538992619708,0.48112410530941024,0.7879380112680727,0.0,0.27350427350427364,0.40909090909091006,0.2596491228070176,0.3618677042801557,0.2463768115942028,0.3619410146503744,0.86569565710365,0.847680836463689,0.48750213080657295,0.8656956578678303,0.5233880192204321,0.2451915245371386
5,4,9,1,0.08608487532239956,0.0038487126872547932,0.14285714285714285,1.0,4.5947291828177104e-07,1.5949094811386034e-07,1.7138439867622477e-08,7.559970746063096e-06,0.0,0.9999999999999999,0.19452054794520549,0.15757575757575748,0.32722143864598013,0.06949318416838984,0.06688100649717416,0.0693329288846315,0.10387270048781772,0.08750485474234249,0.08250809677214888,0.0905775473177145,0.13019514919147435,0.07630395088003561,0.06857259940373173,0.04035791423562196,0.07399798364223409,0.10221888874939733,0.10273862469047024,0.09001067099837745,0.13236307415010773,0.8093863839900242,0.13810741687979544,9.993072535543569e-07,0.18475073313782991,0.34444444444444455,0.6697400871699948,0.6949369409613269,0.9418294214048002,0.27563232357294093,0.7521045551517644,0.0,0.1880341880341881,0.2727272727272725,0.20242914979757076,0.19066147859922186,0.10628019323671495,0.3895437485338965,0.5307897373035311,0.5166389022445308,0.19150716621221536,0.5307897380677102,0.2951327117520382,0.10406681424103803
5,4,10,1,0.09353961972972728,0.004927064545915278,0.14285714285714285,1.0,4.594729182817709e-07,1.5949094811385394e-07,1.7138439867622474e-08,7.559970746064831e-06,0.0,0.9999999999999999,0.12602739726027407,0.1272727272727272,0.23292363489824702,0.110612836324673,0.13292017717123256,0.1507431284817632,0.1465837369854348,0.11901280135754622,0.1406108764446854,0.15522050913508245,0.15780952668275483,0.09735006333693441,0.11420771195029256,0.10250347669470006,0.09561943784707105,0.1008005531415147,0.12362680587253194,0.11735430097808797,0.12135409791404772,0.8351710187594503,0.1457800511508951,8.548997370989757e-07,0.19354838709677413,0.32222222222222197,0.691042920098127,0.6636582903198125,0.9227520471738533,0.30438830954649004,0.8168663948834565,0.0,0.16239316239316226,0.3636363636363624,0.1580571799870047,0.24902723735408552,0.13526570048309175,0.4232804232804235,0.5104509137352098,0.4910667792817605,0.039412934368408675,0.5104509144555782,0.11702449967426803,0.019170723420176006
5,4,11,1,0.07774922777131704,0.0033118818115223715,0.0,1.0,4.5947291828177093e-07,1.5949094811385598e-07,1.7138439867622484e-08,7.559970746064316e-06,0.0,0.9999999999999999,0.05205479452054804,0.04242424242424235,0.2498488817247631,0.17348940644451816,0.20254741952246474,0.2267322787286018,0.22285397447084931,0.1764118396848634,0.20711723622953138,0.22617229810055062,0.2185476019409297,0.15112224916195194,0.17539187246942878,0.17193618785192,0.16513997947551684,0.14285567394436938,0.17353074564312032,0.17285168966847408,0.16488723815199902,0.6883908270598611,0.14066496163682857,9.006163844951814e-07,0.18475073313782991,0.2999999999999998,0.6973262255241721,0.5038532652680594,0.8566969201451275,0.5108535009641666,0.8226067379368041,0.0,0.2991452991452991,0.40909090909091006,0.2850079744816587,0.05836575875486366,0.11111111111111105,0.11004753766390452,0.7233067362676691,0.707235500753544,0.207981857615398,0.7233067369880375,0.3150706365176238,0.2760016908674912
5,4,12,1,0.0920523495818657,0.004121615017952359,0.14285714285714285,1.0,4.594729182817709e-07,1.5949094811385778e-07,1.7138439867622497e-08,7.5599707460638485e-06,0.0,0.9999999999999999,0.14794520547945209,0.109090909090909,0.344675599435825,0.13276679922717738,0.10424323264644103,0.08382605502802043,0.0839996212962213,0.15051456183187922,0.12201055270939842,0.11253289341497363,0.09761071758918616,0.12472621269117024,0.0901087877373935,0.037556612108652576,0.03530443332099875,0.14954944380120716,0.12465396990145583,0.09405182300635084,0.08105396536799503,0.6537484553298305,0.13810741687979544,8.548997370989757e-07,0.19648093841642225,0.2999999999999998,0.7142810442997973,0.6311126472380266,0.936313489681682,0.35849702839506276,0.8003886064344794,0.0,0.31623931623931645,0.09090909090908994,0.38943713450292383,0.22178988326848245,0.12077294685990347,0.4111644657863146,0.49852827706863984,0.49248572469515123,0.2549170079235609,0.49852827778900805,0.2790017369872419,0.20974896511275865
5,4,13,1,0.08566140514399559,0.0038326667709152767,0.14285714285714285,1.0,4.594729182817707e-07,1.5949094811386225e-07,1.7138439867622474e-08,7.5599707460625475e-06,0.0,0.9999999999999999,0.07945205479452053,0.09090909090909084,0.1906522056320218,0.19753913565935466,0.1784475522101135,0.18392795351178792,0.22219788351233494,0.18876389250871572,0.18578628581077383,0.1945957741146641,0.22220284545054803,0.19126220669660365,0.16737521479448836,0.14449041666913887,0.18254265849744034,0.1743346274995624,0.17296258586162427,0.1617857225425524,0.19167810950548392,0.7178199190098771,0.14066496163682857,7.70135841624789e-07,0.18768328445747803,0.16666666666666696,0.7261297679906837,0.5497616111791679,0.875421356938169,0.49600603498397683,0.8032561397605475,0.0,0.2991452991452991,0.45454545454545503,0.2745927318295738,0.14785992217898838,0.20289855072463778,0.13479529742931662,0.730539177468734,0.7168252311867411,0.22822910684398573,0.7305391782329129,0.3626478591272205,0.381766801636749
5,4,14,1,0.09283923427089934,0.004814112794763385,0.14285714285714285,1.0,4.5947291828177077e-07,1.59490948113857e-07,1.7138439867622494e-08,7.559970746064052e-06,0.0,0.9999999999999999,0.15616438356164394,0.21212121212121204,0.14277078955700762,0.09685340565150008,0.09409392273462297,0.0922711720499666,0.13481662121783267,0.09813150314682162,0.0993205452884709,0.10353916012283138,0.13974956869604638,0.04909329697182141,0.03702077661704073,0.0,0.04389495939233157,0.0439112533098468,0.040234107774861916,0.020019866551707066,0.0599862569963564,0.7981843115365375,0.13554987212276226,9.993072535543569e-07,0.19648093841642225,0.16666666666666696,0.5730677238560746,0.5539704877061773,0.900959404570723,0.3844760938048211,0.7385806133750652,0.0,0.17948717948717963,0.3636363636363624,0.1752761533463289,0.16342412451361857,0.12077294685990347,0.2983607235997848,0.7028913009176667,0.6851680109241594,0.4100019173015807,0.7028913016818459,0.4054636675685585,0.24094264383293673
5,4,15,1,0.09497944962387284,0.00469113836229715,0.14285714285714285,1.0,4.594729182817707e-07,1.5949094811385338e-07,1.7138439867622494e-08,7.559970746065041e-06,0.0,0.9999999999999999,0.1863013698630138,0.17575757575757567,0.2669990487748876,0.07927946380967821,0.09721175520700504,0.1350760266831934,0.1193296028257732,0.0814280019270433,0.10093543135803651,0.1453060028567711,0.11361600353736967,0.054415419218251215,0.06568604791704835,0.0737110556053534,0.05402174973474627,0.051092389463414434,0.0700575353556322,0.09411534948254252,0.06145418257973845,0.7914068087768578,0.13810741687979544,8.114434765519117e-07,0.19061583577712615,0.3111111111111109,0.7520510679373285,0.6452758404581473,0.9257848238835233,0.39198936239243526,0.7933519319979341,0.0,0.41025641025641,0.3636363636363624,0.407732293697206,0.2645914396887159,0.1159420289855074,0.5090781140042224,0.5348528112439863,0.5224463120028913,0.1447173518922179,0.5348528119643534,0.12617719618800022,0.03749080033855781
5,4,16,1,0.08960679670666132,0.004012496947861866,0.14285714285714285,1.0,4.5947291828177056e-07,1.5949094811385878e-07,1.7138439867622484e-08,7.559970746063537e-06,0.0,0.9999999999999999,0.15616438356164378,0.13333333333333336,0.29619181946403367,0.021424358178106062,0.034223294261629456,0.07092991391092718,0.08387341524740755,0.05251099231267464,0.0488338799718403,0.09352420394340233,0.11840494585822159,0.04316899783901462,0.05109436247500487,0.05793243822083116,0.06927564246357532,0.08508671174547078,0.08912557293561518,0.11237217403121147,0.14002862394636406,0.7380066884848939,0.14066496163682857,7.308705969444652e-07,0.19354838709677413,0.08888888888888902,0.694792174839514,0.6537745230923981,0.9394875009994763,0.32660537544816065,0.7790838452630395,0.0,0.13675213675213682,0.2727272727272725,0.14878542510121467,0.23346303501945534,0.12560386473429955,0.4202755372706112,0.47695800609345834,0.4671985793099173,0.22915292372677332,0.4769580066968942,0.17581759714133116,0.11416090459359074
5,4,17,1,0.08657075416830154,0.004303987269367853,0.0,1.0,4.594729182817706e-07,1.5949094811385857e-07,1.7138439867622474e-08,7.559970746063557e-06,0.0,0.9999999999999999,0.13972602739726026,0.15454545454545449,0.2063880309224974,0.1442114927434902,0.1384694641450333,0.1481247585345431,0.15252209534677597,0.1366450727598228,0.14206035912210113,0.15637903588703694,0.16176327940878132,0.08650690301706043,0.07074821418275534,0.046788911585383786,0.04821970621761751,0.07573885804504343,0.07553523038790666,0.06706911306377972,0.07265725347434293,0.7927386050330996,0.14322250639386194,9.993072535543569e-07,0.19648093841642225,0.3555555555555552,0.6883319252989635,0.5308932096234891,0.8518491813897153,0.5374935866846497,0.772336958331232,0.0,0.32478632478632485,0.31818181818181746,0.33333333333333337,0.1517509727626459,0.10144927536231885,0.32188150388548686,0.5635732055377263,0.5539617265897647,0.2541211934796974,0.5635732063019065,0.28348528767053244,0.1871594410612587
5,4,18,1,0.08879087133872976,0.004531005219010106,0.14285714285714285,1.0,4.594729182817707e-07,1.594909481138591e-07,1.7138439867622474e-08,7.559970746063415e-06,0.0,0.9999999999999999,0.08219178082191791,0.0787878787878787,0.23507287259050297,0.14359102139679258,0.1743840571353487,0.1634159390921509,0.15209104824376685,0.14705801601745727,0.16115837343100226,0.16086814260430748,0.16374740725605852,0.1654568524737814,0.19298378139983996,0.15585474234700025,0.14275483345253592,0.15767865523580982,0.17705307528626069,0.1575216894749223,0.1627883894178983,0.8153433741909653,0.14322250639386194,6.58068340317755e-07,0.18475073313782991,0.34444444444444455,0.7767438976897596,0.6332949415976117,0.9165288909648552,0.4390606162894743,0.8273347483912976,0.0,0.2649572649572647,0.3636363636363624,0.26137102014295,0.1750972762645914,0.14975845410628028,0.2591762657876219,0.9999999992796316,0.985868127412368,0.4966158029698146,1.0,0.3988088725561774,0.3577673031375345
5,4,19,1,0.08674315321895273,0.00427206253551533,0.0,1.0,4.594729182817708e-07,1.5949094811385624e-07,1.7138439867622477e-08,7.559970746064221e-06,0.0,0.9999999999999999,0.12054794520547946,0.1272727272727272,0.2184162804755187,0.09403461165231658,0.09133582216362607,0.10806327153116868,0.12025262738801568,0.1229859278137388,0.10649308612213104,0.11790282326273505,0.12144797794529194,0.07844980094239995,0.06911749147210622,0.054835862608119124,0.06525899602913754,0.10715574763116709,0.09132208523330043,0.08101384029080505,0.08630104516923454,0.7383578814498457,0.13299232736572889,9.487109932543823e-07,0.18475073313782991,0.2444444444444449,0.6450937994135977,0.5779012761821569,0.8995212024611865,0.4561007248939732,0.7819636827880468,0.0,0.29059829059829057,0.31818181818181746,0.29824561403508765,0.1284046692607004,0.11111111111111105,0.2509371095376929,0.7280832177462173,0.7133471026007034,0.504430628115986,0.7280832184665844,0.4967407552535003,0.26322604467126387
5,5,0,1,0.09309549366091496,0.004269316863759661,0.0,1.0,2.8983648564986693e-07,1.5949094811385815e-07,1.71384398676225e-08,7.559970746063747e-06,0.0,0.9999999999999999,0.1726027397260275,0.16060606060606053,0.26955022723711003,0.10902578990089784,0.11643739293337635,0.11449076571913575,0.11289242517083486,0.13306178852560646,0.13062490743179755,0.13485580331424551,0.123249609361471,0.09377894869074521,0.0951181322961211,0.06173865634212783,0.05748168725988967,0.12117514589432954,0.12043221320515463,0.10339617583221605,0.09302992240875763,0.678093516732361,0.13810741687979544,6.93546759776693e-07,0.18768328445747803,0.19999999999999973,0.6093603789360715,0.5771467276348723,0.8983378305784138,0.45549957025384474,0.8288058379002803,0.0,0.6666666666666667,0.3636363636363624,0.6660168940870698,0.16731517509727614,0.1159420289855074,0.31731175228712183,0.6460793920485013,0.6299362715032932,0.18203439252489656,0.6460793926173412,0.22977068591741945,0.19478351597640664
5,5,1,1,0.09942292520546905,0.006202413242067226,0.14285714285714285,1.0,2.8983648564986656e-07,1.5949094811386093e-07,1.713843986762232e-08,7.559970746062527e-06,0.0,0.9999999999999999,0.1287671232876713,0.11515151515151519,0.2718297217591999,0.16275442732047152,0.12939858631305418,0.1324368420980544,0.10978971214139466,0.1668180390284495,0.1418830412043075,0.1488004601606906,0.10742654561920872,0.18531135127195952,0.1502734072362183,0.12612384522397257,0.10159813876970147,0.18377633626509327,0.16632175549209416,0.1540131538906423,0.11580190575620686,0.8433099277261218,0.14066496163682857,8.114434765519117e-07,0.19354838709677413,0.5,0.6884312838807567,0.5975048480705105,0.9280151963412466,0.387692137584336,0.7617431563959809,0.0,0.3931623931623931,0.22727272727272751,0.43102855177158583,0.054474708171206115,0.10628019323671495,0.10988447102979138,0.8122387970202287,0.8012753084529687,0.3695923930242843,0.8122387977844081,0.40236013971005463,0.22728134298626507
5,5,2,1,0.08230234075123295,0.00339597092497037,0.0,1.0,2.89836485649867e-07,1.5949094811385778e-07,1.7138439867622507e-08,7.559970746063869e-06,0.0,0.9999999999999999,0.08219178082191791,0.07575757575757568,0.2448306144716182,0.0603849557141819,0.07967343186181014,0.0763687204330995,0.06530071241063684,0.07593300683309545,0.08729856813370573,0.0846211838026305,0.0796984945798499,0.06259182435543831,0.07647726211439276,0.04225001827665886,0.028510866467875817,0.07000366987260043,0.08368899622470438,0.05890136732976914,0.05601144903380062,0.8245665506635063,0.14066496163682857,7.70135841624789e-07,0.19354838709677413,0.22222222222222232,0.7056012781895857,0.6414214377168683,0.9278403057730111,0.4140686625023307,0.7827442811866521,0.0,0.3504273504273503,0.40909090909091006,0.3357256778309411,0.2996108949416343,0.14975845410628028,0.4744928824524366,0.7246795221942799,0.7150747958268224,0.38118637046231235,0.7246795227305076,0.4483253722194073,0.25761660922783575
5,5,3,1,0.09260711801212523,0.004455037987446683,0.14285714285714285,1.0,2.8983648564986693e-07,1.59490948113859e-07,1.7138439867622474e-08,7.559970746063449e-06,0.0,0.9999999999999999,0.12054794520547946,0.11818181818181818,0.2408268951434645,0.13861498868124955,0.13717585191320952,0.12482893101267556,0.13486703074623374,0.15018952425813575,0.132742753932371,0.12323168556845632,0.1395858198910115,0.13134046616862394,0.1246054933675188,0.08164363000775354,0.08986327363858304,0.13363494782458663,0.11683903337197687,0.08514803793642689,0.10372073377054725,0.8498344533910518,0.14322250639386194,9.006163844951814e-07,0.19354838709677413,0.25555555555555554,0.7674917485329615,0.6196608376662951,0.9133130350384588,0.4572590157038014,0.7991204259349727,0.0,0.29059829059829057,0.31818181818181746,0.29824561403508765,0.27626459143968873,0.15942028985507242,0.41039969465284665,0.4939702793949802,0.4811773218056918,0.10435622834272362,0.49397027993120785,0.10650862054893989,0.09944403489677245
5,5,4,1,0.08636210741707223,0.003982672714352902,0.0,1.0,2.898364856498668e-07,1.594909481138572e-07,1.7138439867622477e-08,7.559970746063964e-06,0.0,0.9999999999999999,0.06575342465753434,0.0787878787878787,0.17865538316878216,0.05629161553730111,0.06438505334658157,0.06430800068747788,0.06806195447260133,0.08131982844806473,0.07857204232751613,0.08449953436942803,0.08817742855407884,0.04059296898367648,0.04190518139316357,0.008969592047446184,0.010359806285535789,0.06931687773165807,0.0678794382137653,0.05143520441208871,0.05718605046437919,0.822419764509775,0.1457800511508951,7.70135841624789e-07,0.1818181818181818,0.4222222222222225,0.6693199397984868,0.6152250307740346,0.9097966298717974,0.4384350131487608,0.7904529182341321,0.0,0.32478632478632485,0.18181818181818254,0.3712280701754388,0.12451361867704283,0.13526570048309175,0.19600177235645233,0.6983730648933266,0.6827467441886705,0.3721690387174848,0.698373065657506,0.4408961527100141,0.24417538607190437
5,5,5,1,0.0980068731463529,0.005118875144690713,0.14285714285714285,1.0,2.898364856498668e-07,1.594909481138541e-07,1.7138439867622474e-08,7.559970746064784e-06,0.0,0.9999999999999999,0.24931506849315063,0.18181818181818182,0.38722913193999203,0.14279854953609616,0.15871621821426257,0.189071633314004,0.2467977462793609,0.12091585485985595,0.12350499876249055,0.15394048829570128,0.27624538817103406,0.1414352957827194,0.1528858479935904,0.1558688506033039,0.21411105422613452,0.13316087210430483,0.1411504030646903,0.15171135420176185,0.27635090749485614,0.8211943080299346,0.14322250639386194,9.487109932543823e-07,0.19061583577712615,0.2666666666666666,0.6753059549340312,0.5707890223513594,0.8460234925295742,0.5143808030994717,0.784573271224453,0.0,0.205128205128205,0.3636363636363624,0.20110461338531527,0.33852140077821,0.2560386473429952,0.3169233647190872,0.6633993245157059,0.6564040180116266,0.30426052564250966,0.6633993250519337,0.3692127721839396,0.32143471716411515
5,5,6,1,0.10282190215620345,0.006160892599523536,0.14285714285714285,1.0,2.898364856498667e-07,1.5949094811385394e-07,1.7138439867622464e-08,7.559970746064831e-06,0.0,0.9999999999999999,0.1808219178082192,0.18787878787878787,0.23131170662905504,0.09455235746840679,0.10302347634320902,0.14326696616986234,0.19240830856461588,0.10913070741461228,0.11389394842870348,0.14302751939786296,0.19210384249331924,0.09500680417410523,0.09833804759158293,0.11004828825220625,0.1591701222753764,0.11225343621784989,0.12088963847821033,0.129722503284476,0.18159471679823758,0.757178297288498,0.14322250639386194,8.548997370989757e-07,0.19354838709677413,0.2444444444444449,0.7112298549437277,0.5931490123559442,0.9133448612605832,0.4001786408939149,0.7805895164020166,0.0,0.4102564102564106,0.22727272727272751,0.44926040591675265,0.2645914396887159,0.2560386473429952,0.22468131731086172,0.6751009467147813,0.6613486284575314,0.25150311800395164,0.6751009472836211,0.3056476733242977,0.16132061722026847
5,5,7,1,0.0905548424288555,0.00449284735332956,0.0,1.0,2.898364856498669e-07,1.594909481138619e-07,1.7138439867622497e-08,7.559970746062717e-06,0.0,0.9999999999999999,0.09315068493150683,0.11212121212121216,0.17880004339806865,0.08826166140694969,0.06902731812097723,0.07165493491627506,0.040368913679561635,0.09751998799011397,0.0856447133877769,0.08926259393940761,0.056485906252913054,0.13062447563090307,0.1102196145993829,0.08545260440417268,0.05323373890642169,0.1388756384101938,0.13728784635777147,0.12177036845007017,0.09422471429363732,0.7540323575500598,0.14066496163682857,9.487109932543823e-07,0.19354838709677413,0.32222222222222197,0.7187392941682109,0.6601445825888526,0.9496218251355177,0.3410134541918139,0.7887481902882829,0.0,0.3589743589743588,0.18181818181818254,0.408421052631579,0.11284046692607003,0.0917874396135267,0.2627648760653688,0.5568963127288922,0.5458332045451451,0.34841932265858205,0.5568963132977323,0.408845424870319,0.21330249330122336
5,5,8,1,0.09638655122881776,0.005301284912497036,0.14285714285714285,1.0,2.8983648564986693e-07,1.5949094811385952e-07,1.7138439867622497e-08,7.559970746063374e-06,0.0,0.9999999999999999,0.23561643835616444,0.17575757575757567,0.37327385442975686,0.07370921082511606,0.06662113748026571,0.06085474447176664,0.0661698289071645,0.08204380927205618,0.08453726424604968,0.08233334200915987,0.06972755478296078,0.11369734757190353,0.10444854873354448,0.07102017990750065,0.07487677194382536,0.11882834982659918,0.12983954269240128,0.10831930952822433,0.09983405563077918,0.758903717344436,0.14066496163682857,7.70135841624789e-07,0.18475073313782991,0.37777777777777777,0.7248318794434985,0.6875445129895006,0.9538800604545905,0.3155787620503792,0.7521271497162763,0.0,0.24786324786324787,0.3636363636363624,0.24415204678362568,0.15564202334630348,0.0917874396135267,0.3565173195715069,0.5784698233932708,0.5614743859890017,0.11547470066665205,0.5784698239294983,0.24356327655447318,0.16822718741209702
