fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,bsf-progression_0.1,bsf-progression_0.5,bsf-progression_0.9,bsf-progression_1.0,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
1,1,0,1,0.22484260362131725,0.06499814812114339,0.5000000000000001,0.6918477026750764,0.012883127856290234,5.584532067845349e-09,8.025208638702793e-09,0.00019913442757041246,0.8699651756868549,0.9999999999999961,6.033529482168845e-14,0.9999999999999998,0.14353379007020223,0.10719522413070806,0.08683274264971333,0.4497372153165928,0.06239184469685048,0.17510768744652322,0.4569130157995254,0.03863236403251489,0.44125448419352925,0.00010386479101217353,0.00013338628340011768,0.00018860653800645085,0.00044047832625636514,0.0001491690047941416,0.0007640886901889538,0.0008340144867212805,0.0013719360037261553,0.6832929281994684,0.6925340666696995,0.6930759819175837,0.671752475439996,0.7604632195332245,0.7748460459002477,0.7799677464259388,0.7095015011454515,0.49289504750998525,0.039660056657223774,2.0621218039987982e-08,0.046296296296296224,0.6246498599439776,0.6168633398311836,0.9389185060940641,0.9790467642747331,0.019960965863857802,0.8285026227095251,-2.767623643628572,-0.0216416994151515,-1.2019272727272726e-06,-4.925e-09,0.0035333829,0.0341303345,0.0150721961,1.9507668485,0.2263893748,0.0286474465,0.0015577374,356.9589465876,7.6894082419,2.5061741937,1.0996102011008871e-08,5.896493235278952e-05,1.3832208595961234e-08,5.889292683594986e-05,3.1008440156579404e-08,7.732830366250947e-05,1e-12,1e-12,1e-12,1e-12,1e-12,0.08358662614073405
1,1,1,1,0.20553005761300613,0.049807835122180136,0.5000000000000001,0.8004880300608923,0.01288312832768278,2.41052353364486e-10,6.288808547333344e-09,0.004413870835806718,0.8686169419995802,0.9999999999999948,4.090753951451262e-14,0.9999999999999987,0.1325382728579887,0.06053623795559279,0.13800040046195697,0.4199132393426211,0.03533335430890731,0.2593881299943243,0.4399849528329185,0.06016927847146571,0.3116966748541979,3.244559814318772e-05,4.076323366529488e-05,5.647671909001194e-05,0.0002601416081392551,4.833643890860687e-05,0.0002487354728218609,0.0002624890780715673,0.0007003367502015845,0.7046117277667625,0.7142264852273299,0.7153195417062331,0.6944457835272013,0.7634769204533215,0.7779184883698939,0.7831024620406363,0.712423085248985,0.3242156272445137,0.031161473087818706,5.244688749495107e-09,0.03703703703703709,0.6134453781512605,0.6281162435800818,0.9471118133432948,0.9773996231714137,0.014631315992775909,0.843192294439663,-2.491951302014286,-0.0200115524818181,-5.320930303030303e-06,-1.125e-10,0.0011903178,0.0262769195,0.0115531977,2.3466180091,0.1050735186,0.0296505523,0.0029934573,411.4361498443,6.5651510105,2.1964708609,7.708993531213943e-10,1.7123775430653175e-05,6.93662261168228e-10,1.5753610506651248e-05,2.012255644177589e-09,1.988219234887089e-05,1e-12,1e-12,1e-12,1e-12,1e-12,0.0015197568399042554
1,1,2,1,0.20610788578550363,0.05414822597760064,0.4,0.658103384765485,0.01288312294513168,1.5146518706605163e-08,6.921356062393965e-09,3.23120071407438e-05,0.8310088512976799,0.9999999999999923,1.1067058960710196e-13,0.9999999999999971,0.13528715216104203,0.08472978634268964,0.1034578586713868,0.436180862601151,0.027089953748859488,0.3258726691534176,0.4155333063255975,0.05447079527361098,0.31763588086644284,9.089996022977795e-05,0.00011785284692246496,0.0001895507635237907,0.0005858252617706038,4.576107545049468e-05,0.0002508111737685057,0.00031186912507997865,0.0006354229966495853,0.6509993828741076,0.6596695179387606,0.6593698038953173,0.6373883705606942,0.7165083204187866,0.7299965309025168,0.734110361553338,0.666496241567419,0.3584703510828743,0.025495750708215262,1.7711210643449574e-08,0.12037037037037032,0.607843137254902,0.6530830329282431,0.9543263394552857,0.9851103629019091,0.005522069466939533,0.8143892803544348,-2.2257381969285714,-0.0586501374575757,-2.1322078787878785e-05,-8.625e-09,0.0044267378,0.0272963772,0.0119735065,1.1015138175,0.3026612258,0.0146111363,0.0045542056,357.474445238,7.8334096817,2.6298304163,1.143996112871342e-08,6.696650709338936e-05,1.3303332475299667e-08,6.455762625397481e-05,2.9903998889054226e-08,7.986002383789573e-05,0.0007598784204521277,1e-12,1e-12,1e-12,1e-12,0.03647416413470213
1,1,3,1,0.21393175558834884,0.05595224784477049,0.8,0.36594738827596324,0.012883121348702503,1.1830699425904028e-08,6.014924237503914e-09,4.1530960542723754e-05,0.7457245315501668,0.9999999999999903,2.591172892740898e-13,0.9999999999999979,0.16552482449462919,0.15903854210305823,0.06628018212536148,0.46871610911821143,0.06862159015826078,0.1678303500090424,0.4192950980959546,0.08501634123858207,0.2265062776371624,0.00011417007207005758,0.00016698998861659019,0.0002475823530227542,0.0004958876204725321,0.00010348875087974206,0.0006066063526864252,0.000706621420386347,0.0009841042732871487,0.7126983292247913,0.7224629931017977,0.7237797581944838,0.703091840656081,0.7545541380553398,0.7688193155755461,0.7738075555050186,0.703711697232517,0.46484546436047636,0.03682719546742215,1.4459729217916757e-08,0.05555555555555558,0.6750700280112045,0.6549785122682288,0.958456472605784,0.9797879814312846,0.007630221404675203,0.8170087326615106,-0.9697577903285712,-0.0056581761575757,-1.5337757575757574e-06,-4.6e-09,0.0031577283,0.0348050859,0.0154653152,1.2526040488,-0.4350162659,0.0195736116,-0.0071007481,360.0964324808,8.096952507,2.6591259927,9.782845458633857e-09,5.291679390641875e-05,1.2979574010963466e-08,5.081089600113373e-05,2.924706315638797e-08,7.940269127430555e-05,1e-12,1e-12,1e-12,1e-12,1e-12,0.032674772037441485
1,1,4,1,0.27563677336775533,0.10375996676474523,0.4,0.4193263531745058,0.012883125094207977,2.1059639963277137e-10,6.003707307695376e-09,0.004831502146248407,0.7134123211088139,0.9999999999999862,2.8015280300652584e-13,0.9999999999999979,0.13528715216104203,0.10719522413070806,0.08290161031440793,0.436180862601151,0.09146399018343145,0.12131905073207506,0.458764974824932,0.043744238665884456,0.40781178597059947,0.00014179759260697538,0.00018914901428032462,0.00025221502405457585,0.0006219666512645821,0.00014176215019881958,0.0007940901081418064,0.0007954933553647578,0.0012978125299206449,0.6955512956399357,0.7050120446238952,0.7058765868463837,0.6848440020559341,0.7541317837550516,0.7683893878857172,0.7733648382543457,0.7033158426983553,0.40368559485977895,0.019830028328611943,9.440064789416886e-08,0.06481481481481483,0.6134453781512605,0.6645983324773876,0.9556404867167767,0.9870084994425814,0.02183700026444861,0.8065017022964727,-0.5710402202714286,-0.0648226513454545,-8.535575757575758e-07,-2.4625e-09,0.0039920641,0.0371877396,0.0164382225,1.2747480039,0.1465885798,0.0179317893,0.0033281918,348.4230234183,8.3101141307,2.7860701983,1.2857395797584781e-08,5.239556437102997e-05,2.7799350638330592e-08,6.911199771278927e-05,2.7748583487607253e-08,8.784592626844206e-05,1e-12,1e-12,1e-12,1e-12,1e-12,0.05091185410429255
1,1,5,1,0.3089286712794809,0.11677952862765581,0.6000000000000001,0.705492510754569,0.012883129010135198,3.575865138458462e-09,7.431615643229705e-09,0.0003092166019894518,0.9009347367446059,0.999999999999992,3.5328994605818547e-13,0.9999999999999991,0.13528715216104203,0.1279325513196481,0.0698562988570944,0.42533578042879777,0.07692791744014096,0.13835742011800228,0.39672434747381213,0.05987597418922314,0.28320593386060794,5.281633337385015e-05,7.601152827978065e-05,0.00011299729470426238,0.0002453468287705605,4.942434224457802e-05,0.000298303842268991,0.000342503986174277,0.0005256456835989015,0.727261370671281,0.7372789108800695,0.7389698188446315,0.7185758130964764,0.758726407382127,0.7730729748436656,0.7781499224432501,0.7077681252632003,0.48653082074261855,0.028328611898016998,1.1805165285683598e-08,0.043209876543209846,0.6022408963585435,0.6467689414781741,0.9637784385055204,0.992166086532615,0.01962690692702697,0.8478976409176773,-1.1508360714857144,-0.0121680741363636,-9.488515151515152e-07,-2.25e-10,0.0020931884,0.0273457001,0.0119109782,1.1174757039,-0.2451916478,0.0123979148,-2.7145e-06,388.1573392567,6.6325857242,2.0707743273,1.7942378803849091e-09,2.265433917582445e-05,1.4908619505489822e-09,2.204073887245161e-05,5.019273940863435e-09,3.297166271621069e-05,1e-12,1e-12,1e-12,1e-12,1e-12,0.0037993920982606387
1,1,6,1,0.22453006697603428,0.06061185648457898,0.6000000000000001,0.6348114104169003,0.012883127624924311,2.119664227983095e-09,7.917573646454334e-09,0.0005911243633691979,0.7626547218618673,0.9999999999999888,2.677408613004721e-13,0.9999999999999979,0.1517804279793623,0.07263301214914121,0.13027679486808863,0.44160340368732787,0.04990089041311397,0.20742275689013795,0.4437467446032755,0.05744573870778521,0.32533700409256416,3.3041429191440205e-05,4.995088958607761e-05,8.714660241711601e-05,0.0003561115748617116,3.3797285726735615e-05,0.00019612534425182224,0.0002750705380214227,0.0006687288757698888,0.7094516241329295,0.7191535405917568,0.7203775728570356,0.6996218950141606,0.7565337698464502,0.7708346001948561,0.7758621232317594,0.7056357286143834,0.32811544541483106,0.03682719546742215,2.2822244741863873e-08,0.07098765432098769,0.6246498599439776,0.6598259177079056,0.9557443533422911,0.9789113207450075,0.013495363887670739,0.7958833694916718,-2.6767454057571425,-0.0295550232212121,-1.7323e-06,-6e-10,0.0009187309,0.0346181695,0.0152205231,0.656028242,-0.0361239256,0.0108894921,-0.0011105769,410.554001925,8.6678634596,2.8139904365,7.440245358130855e-10,1.2710045652557488e-05,9.76985478793032e-10,1.597955429862085e-05,3.360265700688696e-09,2.42290749335224e-05,1e-12,1e-12,1e-12,1e-12,1e-12,0.002279635259356383
1,1,7,1,0.17505112633216136,0.03263717023005577,0.4,0.44006397007822,0.012883123694602976,1.1978812185898594e-09,6.107170639627584e-09,0.0008301829007379229,0.6943195251640697,0.9999999999999825,9.768124459914629e-14,0.9999999999999973,0.1600270658885225,0.057080016757436194,0.1681335217199529,0.45244848585968134,0.06654500833779063,0.1666318285656596,0.4700792869957752,0.05229196346266656,0.36840256515293157,0.00019826969465842968,0.0002326831371381474,0.000319757138130656,0.0011127230748493293,0.0002088362712626949,0.0009774659358020262,0.0010288386073894534,0.0024694533650181307,0.7199716172884264,0.7298605437633037,0.7313684396372466,0.7109362849995183,0.7586810040714235,0.7730262622247442,0.7781088794910459,0.707820718091511,0.45972291456928505,0.019830028328611943,1.7711210643449574e-08,0.05864197530864196,0.669467787114846,0.6784103075746917,0.9703711208831733,0.9940751950083446,0.019939687149257868,0.8011254558407668,-1.8013207233571429,-0.0091615178333333,-4.540833333333333e-06,-6.2375e-09,0.0060791601,0.0289072242,0.0126914472,2.1476200344,0.3536763064,0.0288571162,0.0039576587,342.4234396674,7.8607848724,2.6372758773,2.580539514706248e-08,6.48542171608118e-05,2.2471924669549654e-08,7.963871252915219e-05,2.9226391933510586e-08,9.735315102433868e-05,1e-12,1e-12,1e-12,1e-12,1e-12,0.08814589665744682
1,1,8,1,0.277331027939029,0.10087705130023869,0.7000000000000001,0.6795241340572838,0.012883118003670403,3.0227060711314647e-09,8.975079955037944e-09,0.00045893479393036875,0.8565046723564822,0.9999999999999948,1.5934267823761595e-13,0.9999999999999987,0.14903154867630897,0.07608923334729792,0.12312092443865262,0.4307583215149745,0.025013371928389344,0.34017542630712444,0.42869957752184723,0.049065616357998824,0.3528604196612189,5.986886679770159e-05,7.954117374102641e-05,0.00011171441038208244,0.00042542525554884933,5.816054445618773e-05,0.00030169184554186356,0.00033035064530423646,0.0007538590908869001,0.7044437377900388,0.7140572960063671,0.7151490094857327,0.6942943969550862,0.7539836927702606,0.7682327332662485,0.7732005337774422,0.7031449353355346,0.33963716220160334,0.03682719546742215,4.985373463873883e-09,0.0864197530864198,0.6106442577030813,0.6720895636199911,0.963164682799911,0.9841929990104656,0.016747863685780642,0.8200708573818198,-0.9260934600285716,-0.0350245278090909,-7.287024242424243e-06,-3.2499999999999996e-10,0.0021201742,0.0256552206,0.0112991587,1.4557405981,0.5446924669,0.0170657723,0.006498911,389.0858390949,8.4131789391,2.7662047491,4.351825685680123e-09,2.627208195851566e-05,5.593175251321607e-09,2.977101819338296e-05,7.630454839864667e-09,3.748294167764468e-05,1e-12,1e-12,1e-12,1e-12,1e-12,0.0136778115511383
1,1,9,1,0.29502122554873633,0.10278607278972374,0.5000000000000001,0.7341293453301202,0.012883128058829267,1.4418357088731132e-08,8.466757914095521e-09,5.405991155925535e-05,0.8914979581103051,0.9999999999999923,2.7123213152691614e-13,0.9999999999999991,0.14078491076714889,0.06053623795559279,0.14452032726197572,0.42804705097188606,0.02498190856747317,0.33845051846751706,0.3722727009664911,0.04923321880499456,0.3075607095438509,3.5461120772916914e-05,4.6878450118201644e-05,6.987697453292053e-05,0.00029647174980141077,3.519706375734053e-05,0.00018230521742595263,0.00020859680640918963,0.0005625244193330211,0.722713528695148,0.7326489714964193,0.7342183472359419,0.7137414424463228,0.7578114152124352,0.7721374704792641,0.7771915032816433,0.7068776854925932,0.3847053656428717,0.02266288951841368,3.67760910160103e-09,0.10185185185185186,0.6638655462184875,0.6316060124615954,0.9545546943291305,0.9882483147326804,0.020360961629107832,0.834451489356687,-1.3166875184857143,-0.0293047129333333,-4.889275757575757e-06,-5.625e-10,0.0013422798,0.0267362186,0.0117693884,2.4154591441,-0.3727505999,0.0261091371,-0.0044262726,405.7970592131,7.9723432523,2.5639045618,4.733983054034081e-10,1.4853258269548063e-05,1.0184129155618203e-09,1.6351305489201542e-05,1.8226334424749967e-09,1.9115711361370213e-05,1e-12,1e-12,1e-12,1e-12,1e-12,0.002279635259356383
