feature,importance
"pc_norm__cwt_coefficients__coeff_1__w_20__widths_(2, 5, 10, 20)",0.008885456719519885
d_norm__absolute_sum_of_changes,0.008554572751702356
"d_norm__fft_aggregated__aggtype_""centroid""",0.008315810603103832
d_mean__absolute_sum_of_changes,0.008146915360005884
d_mean__mean_abs_change,0.007910908101080204
"ps_norm__cwt_coefficients__coeff_0__w_20__widths_(2, 5, 10, 20)",0.007537930084321469
"pc_norm__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""mean""",0.007270638356767775
"d_mean__fft_aggregated__aggtype_""centroid""",0.006980388518612724
d_mean__cid_ce__normalize_False,0.006778092302799602
d_mean__mean_change,0.006756033030202193
d_mean__time_reversal_asymmetry_statistic__lag_3,0.006593380541300874
sigma__quantile__q_0.6,0.006530401754693683
"d_mean__fft_coefficient__attr_""abs""__coeff_13",0.006221828911945938
"d_mean__fft_aggregated__aggtype_""variance""",0.006208967267149815
"d_mean__fft_coefficient__attr_""abs""__coeff_10",0.006073520543268026
mhl_mean__quantile__q_0.6,0.005976956105031612
d_norm__minimum,0.005817599539222117
d_norm__quantile__q_0.1,0.00579806519362815
"d_mean__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""mean""",0.005593198880493271
"d_norm__fft_aggregated__aggtype_""kurtosis""",0.005571219594114395
d_mean__time_reversal_asymmetry_statistic__lag_1,0.005532846884378934
"pc_norm__cwt_coefficients__coeff_8__w_20__widths_(2, 5, 10, 20)",0.00544809934918407
"ps_norm__cwt_coefficients__coeff_1__w_20__widths_(2, 5, 10, 20)",0.005346928814154708
"ps_norm__cwt_coefficients__coeff_5__w_20__widths_(2, 5, 10, 20)",0.005335154474973486
"mhl_norm__cwt_coefficients__coeff_7__w_20__widths_(2, 5, 10, 20)",0.005199549362846461
sigma__c3__lag_3,0.0051986553769923505
mhl_mean__median,0.005174780408967987
d_norm__energy_ratio_by_chunks__num_segments_10__segment_focus_9,0.005118498686268558
sigma__sum_values,0.005097574868099217
"ps_norm__cwt_coefficients__coeff_3__w_20__widths_(2, 5, 10, 20)",0.005063204780883882
"d_mean__fft_coefficient__attr_""abs""__coeff_8",0.0050566726900465155
"pc_norm__cwt_coefficients__coeff_10__w_10__widths_(2, 5, 10, 20)",0.004990706700560851
"sigma__cwt_coefficients__coeff_11__w_20__widths_(2, 5, 10, 20)",0.004901755238941239
"mhl_norm__cwt_coefficients__coeff_8__w_20__widths_(2, 5, 10, 20)",0.004869492027987317
mhl_norm__quantile__q_0.1,0.004813598683948436
