fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,MLSL,Non-elitist,PSO,Elitist,switch
1,1,0,0.0,0.2268327541365416,0.0658461739859669,0.4545454545454545,0.695550181876744,0.0125036517124373,5.378235118667477e-09,8.004444505292491e-09,0.0002579605100283,0.8720231694338112,0.9999999999999964,3.3690057850682e-13,1.0,0.1253986354587448,0.0901120236682743,0.0416181509793418,0.3377888893263515,0.0598331259606235,0.18081294041151,0.6409220210412246,0.0503605976321165,0.364092889389339,8.773747371190602e-06,1.5662254711789475e-05,2.5048798136438804e-05,7.495381304314534e-05,0.0001199951719699,0.0002125520128658,0.0001793176928655,0.0006541369647182,0.5585802322652529,0.64397766297084,0.736634941511715,0.7272045233817388,0.6545545360079219,0.7812486363796006,0.7395052835297358,0.8037727953327682,0.4740681341409791,0.0454545454545454,7.479522515621828e-09,0.0433436532507739,0.6593186372745492,0.5742057819110947,0.9445142555835186,0.9825431429838262,0.0130223894473842,0.8478217220628873,1.0431180026201936e-05,0.0068284966546292,0.0147707991759289,0.0823516746307372,0.2761088389724361,0.0032578556497984,0.5187083624070904,0.4961252923214996,0.0430465083929795,0.1179326541581981,8.605867387675062e-14,1.3008144030274468e-06,2.1045064416468325e-14,1.212461189284109e-06,5.028694064984922e-14,1.670915911599896e-06,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,True
1,1,1,0.0,0.2078728353948661,0.0509203273207916,0.7272727272727273,0.8035365283468017,0.0125036522747462,1.7023891631559442e-10,6.244066602028108e-09,0.0077493468084268,0.8706543916689108,0.9999999999999948,2.277654332635349e-13,0.9999999999999988,0.1798449912058601,0.0596329568392991,0.0822301741751561,0.3327690066538054,0.0503915684695893,0.2063309046070884,0.6236510588341536,0.0628153690895217,0.3032562526970586,3.8386147404731565e-06,4.549834233316572e-06,4.953191588885878e-06,1.7038238940216925e-05,5.1915998778521375e-05,6.023482275253777e-05,3.47479861603035e-05,0.000141988331543,0.5711438326907706,0.6588480798626133,0.7536050593224666,0.7443386838740835,0.6551806548652669,0.7819951447010243,0.7402108890094559,0.8045347349531526,0.3567341516142543,0.0482954545454545,5.804485942768984e-09,0.0835913312693499,0.5028238294771362,0.5847537080283921,0.9519543514716124,0.9812197717933124,0.1042603208696501,0.8605011065290231,1.9490276716698425e-06,0.0019496625084949,0.0041701056386449,0.1674748803283721,0.2321677654446701,0.0048924685193332,0.5155417053485697,0.5716756850495844,0.0481191542723256,0.1384899766536257,0.0,1.8182814694350146e-07,0.0,1.7379810927970746e-07,0.0,2.161578107348746e-07,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,True
1,1,2,0.0,0.2074311710002885,0.0546365466070886,0.5454545454545454,0.6647979940826633,0.0125036468332046,1.5128735613148682e-08,6.941571735409413e-09,3.94592606980935e-05,0.8339499367841708,0.9999999999999926,6.124619617074809e-13,0.9999999999999974,0.1122557451825509,0.0742099018444612,0.0447457264552864,0.3310957124296232,0.0283429700651393,0.3225047186985295,0.5795141554160835,0.04809609373077,0.3410048248222189,3.80388415253113e-06,6.7946154699739365e-06,1.0249580078036374e-05,4.7178339460634e-05,2.0555933957605124e-05,3.555309227396225e-05,2.9721384115529527e-05,0.0001392280861557,0.5382572837123037,0.6199214431612374,0.7091790696806446,0.699470575510641,0.6444504984175474,0.7691884316080273,0.7280889062656328,0.79135886801739,0.4045030226835843,0.03125,5.517492376129129e-09,0.1052631578947369,0.6001451907331662,0.6072582484561385,0.9585100148559612,0.9878949433458644,0.0534477484775366,0.8476395411162696,6.550089639883127e-06,0.0015752465776697,0.0032634057921658,0.0947734560364811,0.2876092500149795,0.0024272779751754,0.5196521455365359,0.5286229257096636,0.0453666049266849,0.1295350449703994,0.0,4.763836822278727e-07,0.0,4.650812068435171e-07,9.385991255583244e-15,6.186593165109117e-07,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,True
1,1,3,0.0,0.2159774771230923,0.0568931089339973,0.7272727272727273,0.3679481676290712,0.012503645117497,1.168269129624894e-08,5.994990580778892e-09,5.175843703984205e-05,0.7469680089146369,0.9999999999999906,1.4469619087775106e-12,0.999999999999998,0.1302692359728637,0.0477063654714393,0.0734790427210315,0.3578684200165361,0.039339822879309,0.2697053640563268,0.6025421050255114,0.03138307037192,0.4611104513740151,5.477348761643621e-06,6.49219330108352e-06,1.2210508994339053e-05,6.964910310982184e-05,4.583110810986772e-05,5.317491213695772e-05,5.086922615788132e-05,0.0003483750379449,0.5760736545822299,0.6646834001815866,0.7602655545888352,0.7510729434920815,0.6527576596536226,0.7791031507360898,0.7374739006781671,0.8015636320789901,0.4362020497051588,0.0454545454545454,5.6853179138716184e-08,0.0526315789473685,0.6072144288577155,0.6096474083582256,0.9622602016759908,0.9831835132395448,0.0686628313239143,0.8390629717801976,3.746717790418392e-06,0.0027217649585126,0.0060455243006242,0.1175265197420932,0.356885618390331,0.0036523978188067,0.5249359174923444,0.5444632917943966,0.056627154789619,0.1501033585578934,0.0,2.8850085030817444e-07,0.0,3.289707997607522e-07,4.103905536757054e-15,4.346012662517334e-07,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,True
1,1,4,0.0,0.2759795192211824,0.1035507505213225,0.5454545454545454,0.4223165945438216,0.0125036489362784,1.3310117054236615e-10,6.031414488199242e-09,0.0095775307829375,0.7137613973380124,0.9999999999999865,1.5637604126633904e-12,0.9999999999999982,0.1155028121919634,0.0530070727460437,0.0607822096610978,0.3511752431198078,0.0551123472151064,0.2009982695040288,0.6620309748498668,0.0484160779776994,0.3857809475140163,5.5697622057831815e-06,9.135720399252016e-06,1.5232503436822624e-05,7.614373791419956e-05,4.434289147011857e-05,7.002787996277265e-05,6.165787830297685e-05,0.0003476993091772,0.5657214349036916,0.652430082217985,0.7462810833091835,0.7369490585941643,0.6514929806773496,0.7775940075742876,0.7360455104372124,0.8000114060288296,0.4610174801904416,0.03125,5.804485942768984e-09,0.0526315789473685,0.6012024048096193,0.6181477634997882,0.9597044034772396,0.9892252765005268,0.0381100408312117,0.8411953872005917,6.375604717430277e-06,0.0055087758780518,0.0121880302758999,0.1252350293199305,0.2784631049346887,0.0034415120137508,0.5195102321785607,0.5168872350192925,0.0398870269833957,0.1079517996464441,0.0,6.130764812362614e-07,7.507890817717368e-15,5.975790100632171e-07,1.485509731626009e-14,7.42877037813191e-07,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,True
1,1,5,0.0,0.3098685201141932,0.1173219424688,0.6363636363636364,0.708109775095872,0.0125036529557366,3.454480570740229e-09,7.4163369562426915e-09,0.0003992481552703,0.9019384379120168,0.999999999999992,1.971659682444221e-12,0.9999999999999992,0.1023212663561335,0.0768602554817634,0.0400168137587815,0.3277491239812592,0.0487996779623801,0.209007273253743,0.5852711428184405,0.0420410072119525,0.3760260477632532,5.7107592980970005e-06,6.768850199723332e-06,1.1056487814634263e-05,3.511419811710936e-05,5.391541678392308e-05,6.25546199633627e-05,5.512261164732855e-05,0.0001969016923581,0.5848014460726567,0.6750142924826011,0.7720558399175989,0.7629769158905317,0.6542710266437585,0.7809094474143379,0.7391835591531407,0.8034185431714689,0.4490639328014867,0.0340909090909091,9.637934799615797e-09,0.0309597523219813,0.5749809478111152,0.6024383221368591,0.9670933022737032,0.9934666069497108,0.0843212677345909,0.8753669952711585,3.946252456442663e-06,0.0008810024583682,0.0016814367162839,0.1075995368252764,0.2928527152710442,0.0031788346085127,0.5207827925291272,0.5501542009141038,0.0633139543224151,0.1598555946289226,0.0,2.968928273935767e-07,0.0,3.267051819714149e-07,0.0,3.82995111902117e-07,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,True
1,1,6,0.0,0.2264105693517876,0.0615449367802119,0.6363636363636364,0.6387229636959408,0.0125036515754159,2.332629157669543e-09,7.905479184754953e-09,0.0006624062903206,0.7656161929577683,0.9999999999999892,1.494140729143992e-12,0.999999999999998,0.1914223313168016,0.0636084872952524,0.0825819068745977,0.3444820662230797,0.0251957842347945,0.363693798802779,0.6236510588341536,0.0418194796563859,0.4009521405809021,4.531158081094861e-06,5.3706921761555175e-06,5.846821213536234e-06,1.8980164773520293e-05,4.518928303924171e-05,5.2430243436039126e-05,3.024571651487219e-05,0.0001048359725838,0.5740447752447053,0.6622818609203988,0.7575239977260025,0.7482972607000364,0.653690530208146,0.7802165891782219,0.7385273568371525,0.8027042481620901,0.3722356133324279,0.0340909090909091,6.42403365939419e-09,0.0897832817337462,0.4962866910291171,0.6138945001057533,0.9597960240848848,0.9824745795764516,0.1014438720866443,0.8272011241732808,1.929785685683471e-06,0.0068557637392358,0.0147384109548777,0.1669503544434631,0.2226952216613402,0.005485187027093,0.5158961567531315,0.5585796143768917,0.0433065005382489,0.1235210269354767,0.0,1.943891254884736e-07,0.0,2.0534319878997145e-07,0.0,2.492908379449122e-07,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,True
1,1,7,0.0,0.1780747558903708,0.0340190396513233,0.6363636363636364,0.4424268289850769,0.0125036476194547,1.4958574513207879e-09,6.1184353483915e-09,0.0008200913126947,0.6962995390072246,0.9999999999999828,5.463345874063153e-13,0.9999999999999976,0.173041612709948,0.0702343713885079,0.0692519150329254,0.3662348911374464,0.0771426480275195,0.1558017248118512,0.6447600126427958,0.063233810027814,0.3116382023935495,1.55157055258131e-05,2.314813621768816e-05,4.335798630993219e-05,0.0001486078516737,0.0001755005249723,0.0002565152818935,0.0002493123792538,0.0011272716333674,0.5804588461878251,0.6698746424418743,0.766191915160252,0.7570654596731426,0.6547597544662711,0.781493329525964,0.739737630308624,0.8040307757504891,0.4339766598892112,0.0284090909090908,8.277856966198487e-09,0.065015479876161,0.7114228456913829,0.631411787472223,0.9730860600778524,0.9950714620111286,0.0102316521719547,0.8265940223368096,1.7698662312617658e-05,0.0038588949084566,0.0082795974516869,0.1379917761007858,0.226680832738069,0.0045991754115605,0.5156938078357153,0.4845533891313464,0.0441753040185822,0.1210230313395632,8.05005183178453e-14,1.489437949776007e-06,3.0955215824400425e-14,1.5919028316184452e-06,4.9311217613313336e-14,1.8950181778904072e-06,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,True
1,1,8,0.0,0.2784201184249688,0.1012769710596086,0.8181818181818182,0.6835882530010142,0.0125036419133912,3.0083101561322422e-09,8.954400037217506e-09,0.0005721504418581,0.8582458218181201,0.9999999999999948,8.897237991251387e-13,0.999999999999999,0.0973346991631071,0.0834861395750188,0.0356204070954391,0.3444820662230797,0.0566676425382418,0.1928669824484764,0.5775951596152978,0.0501882984222313,0.3302514042827684,5.324395330161002e-06,6.310900619813536e-06,9.578870684596951e-06,3.467785554500149e-05,3.63464511203747e-05,4.217046945893125e-05,3.282368300575214e-05,0.0001380540960043,0.5709663186026874,0.6586379603921938,0.7533656469816509,0.7440989159873774,0.6506468139390972,0.7765837264144989,0.7350888609468132,0.7989672859092591,0.445597962620162,0.0454545454545454,5.660989159449056e-09,0.1021671826625387,0.5611222444889781,0.6253404283321725,0.9665371467371408,0.9868634601813694,0.0732941236233169,0.8398562353779903,5.2743847682023e-06,0.0027866784377938,0.0060751609994397,0.2433042761822066,0.3180966672885869,0.0061556212911606,0.5200919325617654,0.5320855751782815,0.0333886495834492,0.0973999331346623,0.0,4.287081287991851e-07,0.0,3.848788165814138e-07,0.0,4.493288475333749e-07,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,True
1,1,9,0.0,0.2962157357799668,0.1035587657024797,0.4545454545454545,0.7371863301861659,0.0125036520179363,1.43586816689058e-08,8.418818336456683e-09,6.586445172534458e-05,0.8927864532681971,0.9999999999999928,1.514538591179779e-12,0.9999999999999992,0.1600533446722974,0.0530070727460437,0.0813232676855277,0.3361155951021695,0.0503915684695893,0.2082212340001897,0.5507292184042986,0.0606739360523788,0.275963169271562,4.425438757088536e-06,5.245385149530654e-06,5.710405318257751e-06,2.245869824006768e-05,2.2699443419333485e-05,2.63367166791461e-05,1.5193003396631504e-05,7.412620106723928e-05,0.5819619043990638,0.6716531902786463,0.7682193978974698,0.7591008664630517,0.6496037377004322,0.7753387507031607,0.7339101279124547,0.7976847842134178,0.4235216112762201,0.0284090909090908,8.708431497690721e-09,0.0990712074303405,0.5207100591715977,0.5882699420815495,0.9587151847749936,0.990183872522337,0.0987353778449624,0.8569085452406553,2.0420124168049924e-06,0.0013984459773378,0.0031591097844124,0.1807041892774741,0.1801597036856226,0.0038195254988861,0.5157643333448115,0.5713019842076192,0.0365184720397976,0.1069434713450981,0.0,1.588647836483661e-07,0.0,1.6390100527153144e-07,0.0,2.0677598364569278e-07,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,True
