fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,MLSL,Non-elitist,PSO,Elitist,switch
1,1,0,0.0,0.2248426036213172,0.0649981481211433,0.5000000000000001,0.6918477026750764,0.0128831278562902,5.5845320678453495e-09,8.025208638702793e-09,0.0001991344275704,0.8699651756868549,0.999999999999996,6.033529492756758e-14,0.9999999999999998,0.1435337900702022,0.107195224130708,0.0868327426497133,0.4497372153165928,0.0623918446968504,0.1751076874465232,0.4569130157995254,0.0386323640325148,0.4412544841935292,0.0001038647910121,0.0001333862834001,0.0001886065380064,0.0004404783262563,0.0001491690047941,0.0007640886901889,0.0008340144867212,0.0013719360037261,0.6832929281994684,0.6925340666696995,0.6930759819175837,0.671752475439996,0.7604632195332245,0.7748460459002477,0.7799677464259388,0.7095015011454515,0.4928950475099852,0.0396600566572237,2.0621218039987985e-08,0.0462962962962962,0.6246498599439776,0.6168633398311836,0.938918506094064,0.9790467642747332,0.0199609658638578,0.8285026227095251,0.0001576074328161,0.0109404577610107,0.0227405682395217,0.4037574958341696,0.60767267239953,0.0256969826843405,0.5699898518095332,0.524831150233124,0.1969673896867151,0.331128320993874,1.2683326343240314e-12,3.199482220275826e-05,2.255935003471174e-12,3.212243381475857e-05,4.623800962750525e-13,3.031445633902883e-05,1e-12,1e-12,1e-12,1e-12,0.083586626140734,1e-12,True
1,1,1,0.0,0.2055300576130061,0.0498078351221801,0.5000000000000001,0.8004880300608923,0.0128831283276827,2.41052353364486e-10,6.288808547333344e-09,0.0044138708358067,0.8686169419995802,0.9999999999999948,4.090753951451262e-14,0.9999999999999988,0.1325382728579887,0.0605362379555927,0.1380004004619569,0.4199132393426211,0.0353333543089073,0.2593881299943243,0.4399849528329185,0.0601692784714657,0.3116966748541979,3.244559814318772e-05,4.076323366529488e-05,5.647671909001194e-05,0.0002601416081392,4.833643890860687e-05,0.0002487354728218,0.0002624890780715,0.0007003367502015,0.7046117277667625,0.7142264852273299,0.7153195417062331,0.6944457835272013,0.7634769204533215,0.7779184883698939,0.7831024620406363,0.712423085248985,0.3242156272445137,0.0311614730878187,5.244688749495107e-09,0.037037037037037,0.6134453781512605,0.6281162435800818,0.9471118133432948,0.9773996231714136,0.0146313159927759,0.843192294439663,5.308543505381325e-05,0.0025600292702985,0.0059743664382853,0.4880969534308064,0.570706414150593,0.0266467354600901,0.572596033719416,0.5959113381500463,0.15136976979876,0.2728804084388568,8.891849187687212e-14,9.291491204734502e-06,1.1313138930056911e-13,8.59261609213293e-06,3.000560343527736e-14,7.794272256566143e-06,1e-12,1e-12,1e-12,1e-12,0.0015197568399042,1e-12,True
1,1,2,0.0,0.2061078857855036,0.0541482259776006,0.4,0.658103384765485,0.0128831229451316,1.5146518706605163e-08,6.921356062393965e-09,3.23120071407438e-05,0.8310088512976799,0.9999999999999925,1.1067058960710197e-13,0.9999999999999972,0.135287152161042,0.0847297863426896,0.1034578586713868,0.436180862601151,0.0270899537488594,0.3258726691534176,0.4155333063255975,0.0544707952736109,0.3176358808664428,9.089996022977796e-05,0.0001178528469224,0.0001895507635237,0.0005858252617706,4.576107545049468e-05,0.0002508111737685,0.0003118691250799,0.0006354229966495,0.6509993828741076,0.6596695179387606,0.6593698038953173,0.6373883705606942,0.7165083204187866,0.7299965309025168,0.734110361553338,0.666496241567419,0.3584703510828743,0.0254957507082152,1.7711210643449574e-08,0.1203703703703703,0.607843137254902,0.6530830329282431,0.9543263394552856,0.9851103629019092,0.0055220694669395,0.8143892803544348,0.0001974591803662,0.0036478989873777,0.0079769198238269,0.22281691228687,0.6309135333183391,0.0124072334138921,0.5754291726801146,0.5255037570989481,0.2028077994540973,0.3543851480217571,1.3195290495140082e-12,3.6336537709796616e-05,2.169679063588309e-12,3.521217551910416e-05,4.4591130077841483e-13,3.1306948312657806e-05,0.0007598784204521,1e-12,1e-12,1e-12,0.0364741641347021,1e-12,True
1,1,3,0.0,0.2139317555883488,0.0559522478447704,0.8,0.3659473882759632,0.0128831213487025,1.1830699425904028e-08,6.014924237503914e-09,4.153096054272376e-05,0.7457245315501668,0.9999999999999905,2.591172894858481e-13,0.999999999999998,0.1655248244946291,0.1590385421030582,0.0662801821253614,0.4687161091182114,0.0686215901582607,0.1678303500090424,0.4192950980959546,0.085016341238582,0.2265062776371624,0.00011417007207,0.0001669899886165,0.0002475823530227,0.0004958876204725,0.0001034887508797,0.0006066063526864,0.0007066214203863,0.0009841042732871,0.7126983292247913,0.7224629931017977,0.7237797581944838,0.703091840656081,0.7545541380553398,0.7688193155755461,0.7738075555050186,0.703711697232517,0.4648454643604763,0.0368271954674221,1.4459729217916757e-08,0.0555555555555555,0.6750700280112045,0.6549785122682288,0.958456472605784,0.9797879814312846,0.0076302214046752,0.8170087326615106,0.0001408498236226,0.0116604892195174,0.0246135768099491,0.2550079715139738,0.4061351942226266,0.0171057654040011,0.5542725881029547,0.5289248458258382,0.2134965682132387,0.3598949568990738,1.1283909642991358e-12,2.87130561338764e-05,2.1168763569707004e-12,2.7714187960321887e-05,4.3611545146181213e-13,3.1127663531087045e-05,1e-12,1e-12,1e-12,1e-12,0.0326747720374414,1e-12,True
1,1,4,0.0,0.2756367733677553,0.1037599667647452,0.4,0.4193263531745058,0.0128831250942079,2.1059639963277135e-10,6.003707307695376e-09,0.0048315021462484,0.7134123211088139,0.9999999999999862,2.8015280321828413e-13,0.999999999999998,0.135287152161042,0.107195224130708,0.0829016103144079,0.436180862601151,0.0914639901834314,0.121319050732075,0.458764974824932,0.0437442386658844,0.4078117859705994,0.0001417975926069,0.0001891490142803,0.0002522150240545,0.0006219666512645,0.0001417621501988,0.0007940901081418,0.0007954933553647,0.0012978125299206,0.6955512956399357,0.7050120446238952,0.7058765868463837,0.6848440020559341,0.7541317837550516,0.7683893878857172,0.7733648382543457,0.7033158426983553,0.4036855948597789,0.0198300283286119,9.440064789416886e-08,0.0648148148148148,0.6134453781512605,0.6645983324773876,0.9556404867167768,0.9870084994425814,0.0218370002644486,0.8065017022964727,0.0001780687829339,0.0142030339533664,0.0292489753727038,0.2597259295448345,0.5833565039377814,0.0155512680750926,0.5732036585064748,0.5136937388638347,0.2221419764176124,0.3837701761945987,1.483021407601625e-12,2.843023301094269e-05,4.533876693927965e-12,3.769630228293633e-05,4.1377098105251863e-13,3.443760395997561e-05,1e-12,1e-12,1e-12,1e-12,0.0509118541042925,1e-12,True
1,1,5,0.0,0.3089286712794809,0.1167795286276558,0.6000000000000001,0.705492510754569,0.0128831290101351,3.575865138458462e-09,7.431615643229705e-09,0.0003092166019894,0.900934736744606,0.999999999999992,3.532899462699437e-13,0.9999999999999992,0.135287152161042,0.1279325513196481,0.0698562988570944,0.4253357804287977,0.0769279174401409,0.1383574201180022,0.3967243474738121,0.0598759741892231,0.2832059338606079,5.281633337385015e-05,7.601152827978065e-05,0.0001129972947042,0.0002453468287705,4.942434224457802e-05,0.0002983038422689,0.0003425039861742,0.0005256456835989,0.727261370671281,0.7372789108800695,0.7389698188446315,0.7185758130964764,0.758726407382127,0.7730729748436656,0.7781499224432501,0.7077681252632003,0.4865308207426185,0.0283286118980169,1.1805165285683598e-08,0.0432098765432098,0.6022408963585435,0.6467689414781741,0.9637784385055204,0.992166086532615,0.0196269069270269,0.8478976409176773,9.336166930477232e-05,0.0037005317638711,0.0076790049125589,0.2262177279852619,0.463976815874475,0.0103117283704823,0.5671572508871512,0.5655378583799455,0.154104786622905,0.2492398469007939,2.069542875424605e-13,1.2292417291600515e-05,2.431489979531382e-13,1.202185412911962e-05,7.484453769000261e-14,1.2925642778846357e-05,1e-12,1e-12,1e-12,1e-12,0.0037993920982606,1e-12,True
1,1,6,0.0,0.2245300669760342,0.0606118564845789,0.6000000000000001,0.6348114104169003,0.0128831276249243,2.119664227983095e-09,7.917573646454334e-09,0.0005911243633691,0.7626547218618673,0.9999999999999888,2.677408614063513e-13,0.999999999999998,0.1517804279793623,0.0726330121491412,0.1302767948680886,0.4416034036873278,0.0499008904131139,0.2074227568901379,0.4437467446032755,0.0574457387077852,0.3253370040925641,3.3041429191440205e-05,4.995088958607761e-05,8.714660241711601e-05,0.0003561115748617,3.3797285726735615e-05,0.0001961253442518,0.0002750705380214,0.0006687288757698,0.7094516241329295,0.7191535405917568,0.7203775728570356,0.6996218950141606,0.7565337698464502,0.7708346001948561,0.7758621232317594,0.7056357286143834,0.328115445414831,0.0368271954674221,2.2822244741863877e-08,0.0709876543209876,0.6246498599439776,0.6598259177079056,0.9557443533422912,0.9789113207450076,0.0134953638876707,0.7958833694916718,4.097019107101904e-05,0.0114610295546529,0.0234472694459138,0.127902420315072,0.5276820202265029,0.0088835354058631,0.5651462103314555,0.5947603385368887,0.2366515721389046,0.3890213163049929,8.581864724106406e-14,6.896567749954849e-06,1.5933939429859229e-13,8.715854397534465e-06,5.010635718367555e-14,9.498349238500376e-06,1e-12,1e-12,1e-12,1e-12,0.0022796352593563,1e-12,True
1,1,7,0.0,0.1750511263321613,0.0326371702300557,0.4,0.44006397007822,0.0128831236946029,1.1978812185898594e-09,6.107170639627584e-09,0.0008301829007379,0.6943195251640697,0.9999999999999823,9.768124470502541e-14,0.9999999999999972,0.1600270658885225,0.0570800167574361,0.1681335217199529,0.4524484858596813,0.0665450083377906,0.1666318285656596,0.4700792869957752,0.0522919634626665,0.3684025651529315,0.0001982696946584,0.0002326831371381,0.0003197571381306,0.0011127230748493,0.0002088362712626,0.000977465935802,0.0010288386073894,0.0024694533650181,0.7199716172884264,0.7298605437633037,0.7313684396372466,0.7109362849995183,0.7586810040714235,0.7730262622247442,0.7781088794910459,0.707820718091511,0.459722914569285,0.0198300283286119,1.7711210643449574e-08,0.0586419753086419,0.669467787114846,0.6784103075746917,0.9703711208831732,0.9940751950083446,0.0199396871492578,0.8011254558407668,0.0002711722325315,0.0053668439422767,0.0113975348083409,0.4456987418818284,0.6464583821379442,0.0258955005072517,0.5743462945092564,0.5058656655608089,0.2039180823191179,0.3557854641156748,2.97649337682376e-12,3.519039307540362e-05,3.665011346937508e-12,4.34379714127009e-05,4.358072140278778e-13,3.81646526099215e-05,1e-12,1e-12,1e-12,1e-12,0.0881458966574468,1e-12,True
1,1,8,0.0,0.277331027939029,0.1008770513002386,0.7000000000000001,0.6795241340572838,0.0128831180036704,3.0227060711314647e-09,8.975079955037944e-09,0.0004589347939303,0.8565046723564822,0.9999999999999948,1.593426783434951e-13,0.9999999999999988,0.1490315486763089,0.0760892333472979,0.1231209244386526,0.4307583215149745,0.0250133719283893,0.3401754263071244,0.4286995775218472,0.0490656163579988,0.3528604196612189,5.986886679770159e-05,7.954117374102641e-05,0.000111714410382,0.0004254252555488,5.816054445618773e-05,0.0003016918455418,0.0003303506453042,0.0007538590908869,0.7044437377900388,0.7140572960063671,0.7151490094857327,0.6942943969550862,0.7539836927702606,0.7682327332662485,0.7732005337774422,0.7031449353355346,0.3396371622016033,0.0368271954674221,4.985373463873883e-09,0.0864197530864198,0.6106442577030813,0.6720895636199911,0.963164682799911,0.9841929990104656,0.0167478636857806,0.8200708573818198,9.456548123778856e-05,0.0018966104678788,0.0047640023928272,0.2982879415917336,0.7046630796930804,0.0147313126430771,0.5789592874563543,0.5667493365586086,0.2263220784672082,0.3800339524432871,5.019562869198268e-13,1.4255432129215969e-05,9.122071679637109e-13,1.6238241379627867e-05,1.137809714278857e-13,1.4694166884928264e-05,1e-12,1e-12,1e-12,1e-12,0.0136778115511383,1e-12,True
1,1,9,0.0,0.2950212255487363,0.1027860727897237,0.5000000000000001,0.7341293453301202,0.0128831280588292,1.4418357088731132e-08,8.466757914095521e-09,5.405991155925535e-05,0.8914979581103051,0.9999999999999925,2.712321316327953e-13,0.9999999999999992,0.1407849107671488,0.0605362379555927,0.1445203272619757,0.428047050971886,0.0249819085674731,0.338450518467517,0.3722727009664911,0.0492332188049945,0.3075607095438509,3.5461120772916914e-05,4.687845011820165e-05,6.987697453292053e-05,0.0002964717498014,3.519706375734053e-05,0.0001823052174259,0.0002085968064091,0.000562524419333,0.722713528695148,0.7326489714964193,0.7342183472359419,0.7137414424463228,0.7578114152124352,0.7721374704792641,0.7771915032816433,0.7068776854925932,0.3847053656428717,0.0226628895184136,3.67760910160103e-09,0.1018518518518518,0.6638655462184875,0.6316060124615954,0.9545546943291304,0.9882483147326804,0.0203609616291078,0.834451489356687,5.986432131862711e-05,0.0030501502257552,0.0070044029690636,0.5027641429306087,0.4251082185369707,0.0232936804620213,0.559127413662261,0.5885536252392434,0.2084426666045682,0.3419860453924334,5.4603578538623335e-14,8.059491268853413e-06,1.6609591507128269e-13,8.918621582942825e-06,2.7178065789513882e-14,7.493794251362596e-06,1e-12,1e-12,1e-12,1e-12,0.0022796352593563,1e-12,True
